mp_code,mp_formal_name,changes
"02352303","VOTRIENT (pazopanib (pazopanib hydrochloride) 200 mg oral tablet) NOVARTIS PHARMACEUTICALS CANADA INC","tm_code: ""c05ae78ca13b7b685848c7803ae5ccfd"" -> ""8002055"""
"02352699","RHINARIS NASAL GEL (macrogol 15 % and propylene glycol 20 % nasal gel) PENDOPHARM DIVISION OF PHARMASCIENCE INC","ADDED"
"02354535","ARTIFICIAL TEARS (glycerine 0.2 % and hypromellose 0.2 % ophthalmic drops) TEVA CANADA LIMITED","mp_formal_name: ""ARTIFICIAL TEARS (glycerine 0.2 % and hypromellose 0.2 % ophthalmic drops) TEVA CANADA LIMITED"" -> ""ARTIFICIAL TEARS (glycerin 0.2 % and hypromellose 0.2 % ophthalmic drops) TEVA CANADA LIMITED""
ntp_code: ""9004865"" -> ""da10b05045cac169c9e79a68aeec54ff""
ntp_formal_name: ""glycerine 0.2 % and hypromellose 0.2 % ophthalmic drops"" -> ""glycerin 0.2 % and hypromellose 0.2 % ophthalmic drops""
tm_code: ""ccbb639f4aad1d05beffb2af1546c10d"" -> ""e4df6da24152aa2cce5660765f59b402""
tm_formal_name: ""glycerine and hypromellose"" -> ""glycerin and hypromellose"""
"02354551","RHINARIS NASAL MIST (macrogol 15 % and propylene glycol 5 % nasal spray) PENDOPHARM DIVISION OF PHARMASCIENCE INC","ADDED"
"02355752","PMS-DILTIAZEM CD (diltiazem hydrochloride 120 mg modified-release oral capsule) PHARMASCIENCE INC","ADDED"
"02355760","PMS-DILTIAZEM CD (diltiazem hydrochloride 180 mg modified-release oral capsule) PHARMASCIENCE INC","ADDED"
"02355787","PMS-DILTIAZEM CD (diltiazem hydrochloride 300 mg modified-release oral capsule) PHARMASCIENCE INC","ADDED"
"02357739","DOVE MEN+CARE FORTIFYING SHAMPOO + CONDITIONER ANTI-DANDRUFF 2 IN 1 (pyrithione zinc 1 % shampoo) UNILEVER CANADA","tm_code: ""647dcc565c500520bdb4688b72edeb64"" -> ""8002085"""
"02358034","PEG 3350 (polyethylene glycol 3350 100 % powder for oral solution) MEDISCA PHARMACEUTIQUE INC","tm_code: ""7f50e70e24347a2aad1548980c00e19a"" -> ""8002072"""
"02360837","CLEAR EYES EXTRA STRENGTH REDNESS RELIEF (glycerine 0.5 % and naphazoline hydrochloride 0.03 % ophthalmic drops) PRESTIGE BRANDS INC","mp_formal_name: ""CLEAR EYES EXTRA STRENGTH REDNESS RELIEF (glycerine 0.5 % and naphazoline hydrochloride 0.03 % ophthalmic drops) PRESTIGE BRANDS INC"" -> ""CLEAR EYES EXTRA STRENGTH REDNESS RELIEF (glycerin 0.5 % and naphazoline hydrochloride 0.03 % ophthalmic drops) PRESTIGE BRANDS INC""
ntp_code: ""9004867"" -> ""9ef214ad3d845050f709b7e42fe52992""
ntp_formal_name: ""glycerine 0.5 % and naphazoline hydrochloride 0.03 % ophthalmic drops"" -> ""glycerin 0.5 % and naphazoline hydrochloride 0.03 % ophthalmic drops""
tm_code: ""f89b61c951d67c3afe097ad356765fa7"" -> ""a454ff671326b006b07f0d4b1589a6c4""
tm_formal_name: ""glycerine and naphazoline"" -> ""glycerin and naphazoline"""
"02361809","BYETTA 1.2ML PREFILLED PEN. 60 DOSES OF 5µG/DOSE. (exenatide 250 mcg per mL solution for injection pre-filled pen) ASTRAZENECA CANADA INC","mp_formal_name: ""BYETTA 1.2ML PREFILLED PEN. 60 DOSES OF 5µG/DOSE. (exenatide 250 mcg per mL solution for injection pre-filled pen) ASTRAZENECA CANADA INC"" -> ""BYETTA 1.2ML PREFILLED PEN. 60 DOSES OF 5µG/DOSE. (exenatide 5 mcg per actuation solution for injection pre-filled pen) ASTRAZENECA CANADA INC""
ntp_code: ""9012970"" -> ""db83eba3735e9452c9496dcc87bfcbf4""
ntp_formal_name: ""exenatide 250 mcg per mL solution for injection pre-filled pen"" -> ""exenatide 5 mcg per actuation solution for injection pre-filled pen"""
"02361817","BYETTA 2.4ML PREFILLED PEN. 60 DOSES OF 10µG/DOSE  (exenatide 250 mcg per mL solution for injection pre-filled pen) ASTRAZENECA CANADA INC","mp_formal_name: ""BYETTA 2.4ML PREFILLED PEN. 60 DOSES OF 10µG/DOSE  (exenatide 250 mcg per mL solution for injection pre-filled pen) ASTRAZENECA CANADA INC"" -> ""BYETTA 2.4ML PREFILLED PEN. 60 DOSES OF 10µG/DOSE  (exenatide 10 mcg per actuation solution for injection pre-filled pen) ASTRAZENECA CANADA INC""
ntp_code: ""9012970"" -> ""e495f1ec4f7557f558feba2b70a586c4""
ntp_formal_name: ""exenatide 250 mcg per mL solution for injection pre-filled pen"" -> ""exenatide 10 mcg per actuation solution for injection pre-filled pen"""
"02362236","DRIXORAL NO DRIP WITH CALMING CHAMOMILE (oxymetazoline hydrochloride 0.05 % nasal spray) BAYER INC","tm_code: ""dfe6c1ec84ce1a1157e9fa618a3b1b03"" -> ""7c0121d2d43488d192f1cefc7dfe512a""
tm_formal_name: ""oxymetazoline hydrochloride"" -> ""oxymetazoline"""
"02368250","TASIGNA (nilotinib (nilotinib hydrochloride monohydrate) 150 mg oral capsule) NOVARTIS PHARMACEUTICALS CANADA INC","ntp_code: ""6a7adec31f7b7e104fec6f34a79bab43"" -> ""9013463""
tm_code: ""476cd0d7f217828f0d53f6c1c11ad5eb"" -> ""8002034"""
"02371081","XEOMIN (incobotulinumtoxina 50 unit per vial powder for solution for injection) MERZ PHARMACEUTICALS GMBH","ADDED"
"02373807","H.E.L.P. ACETATE BUFFER PH 4.85 (acetic acid 6.82 g per l and sodium acetate 27.22 g per l solution for haemodialysis) B. BRAUN AVITUM AG","ADDED"
"02374072","XYNTHA SOLOFUSE (moroctocog alfa 1000 unit powder for solution for injection with diluent solution per syringe) PFIZER CANADA ULC","ADDED"
"02374080","XYNTHA SOLOFUSE (moroctocog alfa 2000 unit powder for solution for injection with diluent solution per syringe) PFIZER CANADA ULC","ADDED"
"02374099","XYNTHA SOLOFUSE (moroctocog alfa 3000 unit powder for solution for injection with diluent solution per syringe) PFIZER CANADA ULC","ADDED"
"02374137","EMOLAX (polyethylene glycol 3350 100 % powder for oral solution) JAMP PHARMA CORPORATION","tm_code: ""7f50e70e24347a2aad1548980c00e19a"" -> ""8002072"""
"02375028","CREST PRO-HEALTH INVIGORATING CLEAN MULTI-PROTECTION (cetylpyridinium chloride 0.07 % NA) PROCTER & GAMBLE INC","ntp_code: ""bbd6d94194530ead454e36c06d68a895"" -> ""9013422"""
"02375567","ANTIBACTERIAL THROAT LOZENGES (amylmetacresol 0.6 mg and dichlorobenzyl alcohol 1.2 mg lozenge) QUIMICA CANADA LIMITED","ADDED"
"02377012","RESOTRAN (prucalopride (prucalopride succinate) 1 mg oral tablet) JANSSEN INC","tm_code: ""5d1ca098f2cd98dc888db661b3a2a07f"" -> ""8002083"""
"02377020","RESOTRAN (prucalopride (prucalopride succinate) 2 mg oral tablet) JANSSEN INC","tm_code: ""5d1ca098f2cd98dc888db661b3a2a07f"" -> ""8002083"""
"02377225","MOZOBIL (plerixafor 24 mg per 1.2 mL solution for injection vial) SANOFI-AVENTIS CANADA INC","ntp_code: ""8651276f65155224bc048fd67390d543"" -> ""9013511""
tm_code: ""aefacad9a6795a89d3df82b1bc20e9aa"" -> ""8002071"""
"02378574","MYCOPHENOLATE MOFETIL TABLETS (mycophenolate mofetil 500 mg oral tablet) ACCORD HEALTHCARE INC","mp_formal_name: ""MYCOPHENOLATE MOFETIL TABLETS (mycophenolate mofetil 500 mg oral tablet) ACCORD HEALTHCARE INC"" -> ""MYCOPHENOLATE MOFETIL TABLETS, USP (mycophenolate mofetil 500 mg oral tablet) ACCORD HEALTHCARE INC"""
"02380129","DRIXORAL NASAL CONGESTION (oxymetazoline hydrochloride 0.05 % nasal spray) BAYER INC","tm_code: ""dfe6c1ec84ce1a1157e9fa618a3b1b03"" -> ""7c0121d2d43488d192f1cefc7dfe512a""
tm_formal_name: ""oxymetazoline hydrochloride"" -> ""oxymetazoline"""
"02380617","JAMP-PYRANTEL PAMOATE (pyrantel (pyrantel pamoate) 125 mg oral tablet) JAMP PHARMA CORPORATION","tm_code: ""e75b16dbfc7919fe19396a251340f900"" -> ""8002084"""
"02381206","ROSUVASTATIN (rosuvastatin (rosuvastatin calcium) 40 mg oral tablet) PRO DOC LIMITEE","DELETED"
"02381451","POSITIVELY NOURISHING DANDRUFF CONTROL SHAMPOO (pyrithione zinc 1 % shampoo) JOHNSON & JOHNSON INC","tm_code: ""647dcc565c500520bdb4688b72edeb64"" -> ""8002085"""
"02382008","LIFE BRAND ITCHY DRY SCALP ANTI-DANDRUFF SHAMPOO (pyrithione zinc 1 % shampoo) CRLS","tm_code: ""647dcc565c500520bdb4688b72edeb64"" -> ""8002085"""
"02382040","SOLUPREP SWAB (chlorhexidine gluconate 2 % and isopropyl alcohol 70 % swab) 3M CANADA COMPANY","ADDED"
"02382113","SOLUPREP APPLICATOR (chlorhexidine gluconate 2 % and isopropyl alcohol 70 % cutaneous solution) 3M CANADA COMPANY","ADDED"
"02382237","MYLAN-PREGABALIN (pregabalin 75 mg oral capsule) MYLAN PHARMACEUTICALS ULC","ADDED"
"02382245","MYLAN-PREGABALIN (pregabalin 150 mg oral capsule) MYLAN PHARMACEUTICALS ULC","ADDED"
"02382253","MYLAN-PREGABALIN (pregabalin 300 mg oral capsule) MYLAN PHARMACEUTICALS ULC","ADDED"
"02382865","CEPACOL SENSATIONS COOLING (amylmetacresol 0.6 mg and dichlorobenzyl alcohol 1.2 mg and menthol 8 mg lozenge) RECKITT BENCKISER (CANADA) INC","ADDED"
"02382881","CEPACOL SENSATIONS SORE THROAT & BLOCKED NOSE (amylmetacresol 0.6 mg and dichlorobenzyl alcohol 1.2 mg and menthol 8 mg lozenge) RECKITT BENCKISER (CANADA) INC","ADDED"
"02382911","CEPACOL SENSATIONS WARMING (amylmetacresol 0.6 mg and dichlorobenzyl alcohol 1.2 mg lozenge) RECKITT BENCKISER (CANADA) INC","ADDED"
"02382938","CEPACOL SENSATIONS (amylmetacresol 0.6 mg and dichlorobenzyl alcohol 1.2 mg lozenge) RECKITT BENCKISER (CANADA) INC","ADDED"
"02383489","XEOMIN COSMETIC (incobotulinumtoxina 100 unit per vial powder for solution for injection) MERZ PHARMACEUTICALS GMBH","ADDED"
"02383527","MYLAN-VALSARTAN (valsartan 40 mg oral tablet) MYLAN PHARMACEUTICALS ULC","ADDED"
"02383551","MYLAN-VALSARTAN (valsartan 320 mg oral tablet) MYLAN PHARMACEUTICALS ULC","ADDED"
"02385058","ZARAH 21 (drospirenone 3 mg and ethinyl estradiol 30 mcg oral tablet) COBALT PHARMACEUTICALS COMPANY","ADDED"
"02385066","ZARAH 28 (drospirenone 3 mg and ethinyl estradiol 30 mcg oral tablet with lactose oral tablet) COBALT PHARMACEUTICALS COMPANY","ADDED"
"02385708","SOLUPREP WIPE (chlorhexidine gluconate 2 % and isopropyl alcohol 70 % wipe) 3M CANADA COMPANY","ADDED"
"02386666","SEACALPHYX (sodium thiosulfate 25000 mg per 100 mL solution for injection vial) SEAFORD PHARMACEUTICALS INC","ADDED"
"02387166","NEOSTIGMINE OMEGA (neostigmine methylsulfate 12.5 mg per 5 mL solution for injection vial) OMEGA LABORATORIES LTD","ntp_code: ""6dab38ddac7a5d1a279f1ba2db1c9040"" -> ""9013461""
tm_code: ""541909928af29d8249dbd2635afd45d3"" -> ""8002033"""
"02387271","HEAD & SHOULDERS PYRITHIONE ZINC DANDRUFF SHAMPOO 2IN1 MEN OLD SPICE PURE SPORT (pyrithione zinc 1 % shampoo) PROCTER & GAMBLE INC","tm_code: ""647dcc565c500520bdb4688b72edeb64"" -> ""8002085"""
"02387433","YAZ PLUS (drospirenone 3 mg and ethinyl estradiol 20 mcg and levomefolate calcium 451 mcg oral tablet with levomefolate calcium 451 mcg oral tablet) BAYER INC","ADDED"
"02387476","HEAD & SHOULDERS PYRITHIONE ZINC DANDRUFF SHAMPOO MEN OLD SPICE PURE SPORT (pyrithione zinc 1 % shampoo) PROCTER & GAMBLE INC","tm_code: ""647dcc565c500520bdb4688b72edeb64"" -> ""8002085"""
"02387735","DYSPORT AESTHETIC (abobotulinumtoxina 300 unit per vial powder for solution for injection) IPSEN BIOPHARM LIMITED","ADDED"
"02388316","XIAFLEX (collagenase clostridium histolyticum 0.9 mg per vial powder for solution for injection with diluent solution) ENDO VENTURES LTD","ADDED"
"02388642","CEPACOL SENSATIONS SORE THROAT & COUGH (amylmetacresol 0.6 mg and dichlorobenzyl alcohol 1.2 mg and menthol 8 mg lozenge) RECKITT BENCKISER (CANADA) INC","ADDED"
"02389886","DRY EYE TEARS (glycerine 0.2 % and hypromellose 0.2 % ophthalmic drops) TEVA CANADA LIMITED","mp_formal_name: ""DRY EYE TEARS (glycerine 0.2 % and hypromellose 0.2 % ophthalmic drops) TEVA CANADA LIMITED"" -> ""DRY EYE TEARS (glycerin 0.2 % and hypromellose 0.2 % ophthalmic drops) TEVA CANADA LIMITED""
ntp_code: ""9004865"" -> ""da10b05045cac169c9e79a68aeec54ff""
ntp_formal_name: ""glycerine 0.2 % and hypromellose 0.2 % ophthalmic drops"" -> ""glycerin 0.2 % and hypromellose 0.2 % ophthalmic drops""
tm_code: ""ccbb639f4aad1d05beffb2af1546c10d"" -> ""e4df6da24152aa2cce5660765f59b402""
tm_formal_name: ""glycerine and hypromellose"" -> ""glycerin and hypromellose"""
"02389975","TRETTEN (catridecacog 15 mg per vial powder for solution for injection) NOVO NORDISK CANADA INC","mp_formal_name: ""TRETTEN (catridecacog 15 mg per vial powder for solution for injection) NOVO NORDISK CANADA INC"" -> ""TRETTEN (catridecacog 2500 unit per vial powder for solution for injection with diluent solution) NOVO NORDISK CANADA INC""
ntp_code: ""9005168"" -> ""0ac42761312f8bd0e883354c683e574d""
ntp_formal_name: ""catridecacog 15 mg per vial powder for solution for injection"" -> ""catridecacog 2500 unit per vial powder for solution for injection with diluent solution""
tm_code: ""bc96cffa807ce2ca424002091b07bd39"" -> ""8002018"""
"02391465","PACLITAXEL INJECTION USP (paclitaxel 6 mg per mL solution for injection) ACCORD HEALTHCARE INC","tm_code: ""74546d3df6899b5767cca8679c21e1e1"" -> ""8002047"""
"02393751","ESBRIET (pirfenidone 267 mg oral capsule) HOFFMANN-LA ROCHE LIMITED","tm_code: ""36a6a5465117f75ed9e0484773e74fde"" -> ""8002070"""
"02393816","SCALP PURIFYING ANTI-DANDRUFF SHAMPOO (pyrithione zinc 1 % shampoo) KIEHLS CANADA","tm_code: ""647dcc565c500520bdb4688b72edeb64"" -> ""8002085"""
"02397420","MENSTRUAL COMPLETE (acetaminophen 500 mg and caffeine 60 mg and pyrilamine maleate 15 mg oral tablet) TANTA PHARMACEUTICALS INC","tm_code: ""055a915ad19d05f77e8a0f650010ad76"" -> ""8002005"""
"02397447","CARIPUL (epoprostenol (epoprostenol sodium) 0.5 mg powder for solution for injection) JANSSEN INC","mp_formal_name: ""CARIPUL (epoprostenol (epoprostenol sodium) 0.5 mg powder for solution for injection) JANSSEN INC"" -> ""CARIPUL (epoprostenol (epoprostenol sodium) 0.5 mg per vial powder for solution for injection) JANSSEN INC""
ntp_code: ""9005224"" -> ""9003122""
ntp_formal_name: ""epoprostenol (epoprostenol sodium) 0.5 mg powder for solution for injection"" -> ""epoprostenol (epoprostenol sodium) 0.5 mg per vial powder for solution for injection"""
"02397455","CARIPUL (epoprostenol (epoprostenol sodium) 1.5 mg powder for solution for injection) JANSSEN INC","mp_formal_name: ""CARIPUL (epoprostenol (epoprostenol sodium) 1.5 mg powder for solution for injection) JANSSEN INC"" -> ""CARIPUL (epoprostenol (epoprostenol sodium) 1.5 mg per vial powder for solution for injection) JANSSEN INC""
ntp_code: ""9005225"" -> ""9003123""
ntp_formal_name: ""epoprostenol (epoprostenol sodium) 1.5 mg powder for solution for injection"" -> ""epoprostenol (epoprostenol sodium) 1.5 mg per vial powder for solution for injection"""
"02398753","HEAD & SHOULDERS REFRESH MEN (pyrithione zinc 1 % shampoo) PROCTER & GAMBLE INC","tm_code: ""647dcc565c500520bdb4688b72edeb64"" -> ""8002085"""
"02398761","HEAD & SHOULDERS REFRESH 2 IN 1 MEN (pyrithione zinc 1 % shampoo) PROCTER & GAMBLE INC","tm_code: ""647dcc565c500520bdb4688b72edeb64"" -> ""8002085"""
"02398958","DIACOMIT (stiripentol 250 mg oral capsule) BIOCODEX SA","tm_code: ""fddd7551748568eee1aa0280f9404c0f"" -> ""8002087"""
"02398966","DIACOMIT (stiripentol 500 mg oral capsule) BIOCODEX SA","tm_code: ""fddd7551748568eee1aa0280f9404c0f"" -> ""8002087"""
"02398974","DIACOMIT (stiripentol 250 mg per sachet oral suspension) BIOCODEX SA","ntp_code: ""174e989ce57d36c859999b7ac06baa9c"" -> ""9013524""
tm_code: ""fddd7551748568eee1aa0280f9404c0f"" -> ""8002087"""
"02399148","REFRESH OPTIVE ADVANCED (glycerine 1 % and polysorbate 80 0.5 % and sodium carboxymethyl cellulose 0.5 % ophthalmic drops) ALLERGAN INC","mp_formal_name: ""REFRESH OPTIVE ADVANCED (glycerine 1 % and polysorbate 80 0.5 % and sodium carboxymethyl cellulose 0.5 % ophthalmic drops) ALLERGAN INC"" -> ""REFRESH OPTIVE ADVANCED (glycerin 1 % and polysorbate 80 0.5 % and sodium carboxymethyl cellulose 0.5 % ophthalmic drops) ALLERGAN INC""
ntp_code: ""9005199"" -> ""324feb9755b7031923d5f1f939996a2f""
ntp_formal_name: ""glycerine 1 % and polysorbate 80 0.5 % and sodium carboxymethyl cellulose 0.5 % ophthalmic drops"" -> ""glycerin 1 % and polysorbate 80 0.5 % and sodium carboxymethyl cellulose 0.5 % ophthalmic drops""
tm_code: ""3226f68123082062a27e0f68300753c2"" -> ""3f3ad6826fdf29d5804bbccebd22f014""
tm_formal_name: ""glycerine and polysorbate 80 and sodium carboxymethyl cellulose"" -> ""glycerin and polysorbate 80 and sodium carboxymethyl cellulose"""
"02399520","HEAD & SHOULDERS ITCHY SCALP CARE (pyrithione zinc 1 % shampoo) PROCTER & GAMBLE INC","tm_code: ""647dcc565c500520bdb4688b72edeb64"" -> ""8002085"""
"02399547","HEAD & SHOULDERS DRY SCALP CARE 2IN1 (pyrithione zinc 1 % shampoo) PROCTER & GAMBLE INC","tm_code: ""647dcc565c500520bdb4688b72edeb64"" -> ""8002085"""
"02399555","HEAD & SHOULDERS GREEN APPLE (pyrithione zinc 1 % shampoo) PROCTER & GAMBLE INC","tm_code: ""647dcc565c500520bdb4688b72edeb64"" -> ""8002085"""
"02399563","HEAD & SHOULDERS GREEN APPLE 2IN1 (pyrithione zinc 1 % shampoo) PROCTER & GAMBLE INC","tm_code: ""647dcc565c500520bdb4688b72edeb64"" -> ""8002085"""
"02399601","HEAD & SHOULDERS OCEAN LIFT 2 IN 1 (pyrithione zinc 1 % shampoo) PROCTER & GAMBLE INC","tm_code: ""647dcc565c500520bdb4688b72edeb64"" -> ""8002085"""
"02399628","HEAD & SHOULDERS OCEAN LIFT (pyrithione zinc 1 % shampoo) PROCTER & GAMBLE INC","tm_code: ""647dcc565c500520bdb4688b72edeb64"" -> ""8002085"""
"02399636","HEAD & SHOULDERS CLASSIC CLEAN 2 IN 1 (pyrithione zinc 1 % shampoo) PROCTER & GAMBLE INC","tm_code: ""647dcc565c500520bdb4688b72edeb64"" -> ""8002085"""
"02399644","HEAD & SHOULDERS CLASSIC CLEAN (pyrithione zinc 1 % shampoo) PROCTER & GAMBLE INC","tm_code: ""647dcc565c500520bdb4688b72edeb64"" -> ""8002085"""
"02399660","HEAD & SHOULDERS CITRUS BREEZE (pyrithione zinc 1 % shampoo) PROCTER & GAMBLE INC","tm_code: ""647dcc565c500520bdb4688b72edeb64"" -> ""8002085"""
"02399679","HEAD & SHOULDERS DRY SCALP CARE (pyrithione zinc 1 % shampoo) PROCTER & GAMBLE INC","tm_code: ""647dcc565c500520bdb4688b72edeb64"" -> ""8002085"""
"02399687","HEAD & SHOULDERS ITCHY SCALP CARE 2 IN 1 (pyrithione zinc 1 % shampoo) PROCTER & GAMBLE INC","tm_code: ""647dcc565c500520bdb4688b72edeb64"" -> ""8002085"""
"02399695","HEAD & SHOULDERS SMOOTH & SILKY (pyrithione zinc 1 % shampoo) PROCTER & GAMBLE INC","tm_code: ""647dcc565c500520bdb4688b72edeb64"" -> ""8002085"""
"02399709","HEAD & SHOULDERS SMOOTH & SILKY 2 IN 1 (pyrithione zinc 1 % shampoo) PROCTER & GAMBLE INC","tm_code: ""647dcc565c500520bdb4688b72edeb64"" -> ""8002085"""
"02400170","HEAD & SHOULDERS FULL & THICK MEN (pyrithione zinc 1 % shampoo) PROCTER & GAMBLE INC","tm_code: ""647dcc565c500520bdb4688b72edeb64"" -> ""8002085"""
"02400189","HEAD & SHOULDERS FULL & THICK 2IN1 MEN (pyrithione zinc 1 % shampoo) PROCTER & GAMBLE INC","tm_code: ""647dcc565c500520bdb4688b72edeb64"" -> ""8002085"""
"02400634","HEAD & SHOULDERS PURELY GENTLE SCALP CARE (pyrithione zinc 1 % shampoo) PROCTER & GAMBLE INC","tm_code: ""647dcc565c500520bdb4688b72edeb64"" -> ""8002085"""
"02400642","HEAD & SHOULDERS PURELY GENTLE SCALP CARE 2IN1 (pyrithione zinc 1 % shampoo) PROCTER & GAMBLE INC","tm_code: ""647dcc565c500520bdb4688b72edeb64"" -> ""8002085"""
"02400650","ENALAPRIL (enalapril sodium 2 mg oral tablet) SANIS HEALTH INC","mp_formal_name: ""ENALAPRIL (enalapril sodium 2 mg oral tablet) SANIS HEALTH INC"" -> ""ENALAPRIL (enalapril maleate 2.5 mg oral tablet) SANIS HEALTH INC""
ntp_code: ""9001217"" -> ""9000466""
ntp_formal_name: ""enalapril sodium 2 mg oral tablet"" -> ""enalapril maleate 2.5 mg oral tablet"""
"02400669","ENALAPRIL (enalapril sodium 4 mg oral tablet) SANIS HEALTH INC","mp_formal_name: ""ENALAPRIL (enalapril sodium 4 mg oral tablet) SANIS HEALTH INC"" -> ""ENALAPRIL (enalapril maleate 5 mg oral tablet) SANIS HEALTH INC""
ntp_code: ""9000270"" -> ""9000467""
ntp_formal_name: ""enalapril sodium 4 mg oral tablet"" -> ""enalapril maleate 5 mg oral tablet"""
"02400677","ENALAPRIL (enalapril sodium 8 mg oral tablet) SANIS HEALTH INC","mp_formal_name: ""ENALAPRIL (enalapril sodium 8 mg oral tablet) SANIS HEALTH INC"" -> ""ENALAPRIL (enalapril maleate 10 mg oral tablet) SANIS HEALTH INC""
ntp_code: ""9000271"" -> ""9000464""
ntp_formal_name: ""enalapril sodium 8 mg oral tablet"" -> ""enalapril maleate 10 mg oral tablet"""
"02400685","ENALAPRIL (enalapril sodium 16 mg oral tablet) SANIS HEALTH INC","mp_formal_name: ""ENALAPRIL (enalapril sodium 16 mg oral tablet) SANIS HEALTH INC"" -> ""ENALAPRIL (enalapril maleate 20 mg oral tablet) SANIS HEALTH INC""
ntp_code: ""9000269"" -> ""9000465""
ntp_formal_name: ""enalapril sodium 16 mg oral tablet"" -> ""enalapril maleate 20 mg oral tablet"""
"02403498","BICART (sodium bicarbonate 720 g per cartridge powder for concentrate for solution for haemodialysis) BAXTER CORPORATION","ADDED"
"02403501","BICART (sodium bicarbonate 1250 g per cartridge powder for concentrate for solution for haemodialysis) BAXTER CORPORATION","ADDED"
"02404125","3M SOLUPREP SPONGE (chlorhexidine gluconate 2 % and isopropyl alcohol 70 % medicated sponge) 3M CANADA COMPANY","ADDED"
"02404516","FYCOMPA (perampanel 2 mg oral tablet) EISAI LIMITED","tm_code: ""17d94c39015a6b8f2cb7d6297e9c80d6"" -> ""8002063"""
"02404524","FYCOMPA (perampanel 4 mg oral tablet) EISAI LIMITED","tm_code: ""17d94c39015a6b8f2cb7d6297e9c80d6"" -> ""8002063"""
"02404532","FYCOMPA (perampanel 6 mg oral tablet) EISAI LIMITED","tm_code: ""17d94c39015a6b8f2cb7d6297e9c80d6"" -> ""8002063"""
"02404540","FYCOMPA (perampanel 8 mg oral tablet) EISAI LIMITED","tm_code: ""17d94c39015a6b8f2cb7d6297e9c80d6"" -> ""8002063"""
"02404559","FYCOMPA (perampanel 10 mg oral tablet) EISAI LIMITED","tm_code: ""17d94c39015a6b8f2cb7d6297e9c80d6"" -> ""8002063"""
"02404567","FYCOMPA (perampanel 12 mg oral tablet) EISAI LIMITED","tm_code: ""17d94c39015a6b8f2cb7d6297e9c80d6"" -> ""8002063"""
"02404982","CEPACOL CHILDREN'S FRUITY STRAWBERRY (amylmetacresol 0.6 mg and dichlorobenzyl alcohol 1.2 mg lozenge) RECKITT BENCKISER (CANADA) INC","ADDED"
"02405016","PERJETA (pertuzumab 420 mg per 14 mL solution for injection vial) HOFFMANN-LA ROCHE LIMITED","ntp_code: ""0c0034b6cd62e24e06f321e24cebb34f"" -> ""9013504""
tm_code: ""f3134a6a3536425b09efb5105d5b78b8"" -> ""8002064"""
"02405024","PERJETA-HERCEPTIN COMBO PACK (pertuzumab 420 mg per 14 mL solution for injection vial with trastuzumab 440 mg per vial powder for solution for injection with diluent solution) HOFFMANN-LA ROCHE LIMITED","ntp_code: ""ec873400ed9f8b0907dc7bff06b07ce5"" -> ""9013505""
tm_code: ""4d78921e385303da230574956228bc79"" -> ""8002065"""
"02408813","CISATRACURIUM OMEGA MULTIDOSE (cisatracurium (cisatracurium besylate) 2 mg per mL solution for injection) OMEGA LABORATORIES LTD","mp_formal_name: ""CISATRACURIUM OMEGA MULTIDOSE (cisatracurium (cisatracurium besylate) 2 mg per mL solution for injection) OMEGA LABORATORIES LTD"" -> ""CISATRACURIUM OMEGA MULTIDOSE (cisatracurium (cisatracurium besylate) 20 mg per 10 mL solution for injection vial) OMEGA LABORATORIES LTD""
ntp_code: ""9005406"" -> ""58f8b7abf1b096920517a27d43d5ddb9""
ntp_formal_name: ""cisatracurium (cisatracurium besylate) 2 mg per mL solution for injection"" -> ""cisatracurium (cisatracurium besylate) 20 mg per 10 mL solution for injection vial""
tm_code: ""ee057aee94167748d82c8bf86b9db820"" -> ""24057d5dfbbac260f94474350664e61e""
tm_formal_name: ""cisatracurium (cisatracurium besylate)"" -> ""cisatracurium"""
"02409321","LICE SHAMPOO (piperonyl butoxide 4 % and pyrethrins 0.33 % shampoo) PERRIGO INTERNATIONAL","tm_code: ""b24021b7065cf7f5827b10d424444420"" -> ""8002069"""
"02409836","GELUSIL ANTACID AND ANTI-GAS (aluminum hydroxide-sucrose dried gel 200 mg and magnesium hydroxide 200 mg and simethicone 25 mg chewable tablet) BOYD PHARMACEUTICALS INC.","ADDED"
"02410818","JETREA (ocriplasmin 2.5 mg per mL solution for injection 0.2 mL vial) THROMBOGENICS NV","ntp_code: ""d18741c912e8f3243f05d9a1b5a4e48a"" -> ""9013469""
tm_code: ""0d1980004fc19c892458c33a82086c39"" -> ""8002039"""
"02412470","JAMP-PYRANTEL PAMOATE SUSPENSION (pyrantel (pyrantel pamoate) 50 mg per mL oral suspension) JAMP PHARMA CORPORATION","tm_code: ""e75b16dbfc7919fe19396a251340f900"" -> ""8002084"""
"02413191","OCPHYL (octreotide (octreotide acetate) 50 mcg per 1 mL solution for injection syringe) PENDOPHARM DIVISION OF PHARMASCIENCE INC","ntp_code: ""cd86a590e9f8d4165ada6ccf17051b9e"" -> ""9013477""
tm_code: ""197c1ad5a3b9aee90e54ec94baed77fa"" -> ""8002040"""
"02413299","SIGNIFOR (pasireotide (pasireotide diaspartate) 0.3 mg per 1 mL solution for injection ampoule) NOVARTIS PHARMACEUTICALS CANADA INC","ntp_code: ""684582382dfe3c9238de2919e268dcad"" -> ""9013495""
tm_code: ""9410920d2b8491857bc4007787154bd3"" -> ""8002054"""
