ntp_code,ntp_formal_name,ntp_fr_description,changes
9012639,nadroparin calcium 11400 unit per 0.6 mL solution for injection syringe,"nadroparine calcique 11400 unité par 0,6 mL solution injectable seringue","ntp_status_effective_time: ""20251008"" -> ""20260521"""
9012846,miconazole nitrate 2 % cutaneous cream with miconazole nitrate 400 mg pessary,nitrate de miconazole 2 % crème cutanée avec nitrate de miconazole 400 mg ovule,"ntp_formal_name: ""miconazole nitrate 4̲0̲0̲ ̲m̲g̲ ̲p̲e̲s̲s̲a̲r̲y̲ ̲w̲i̲t̲h̲ ̲m̲i̲c̲o̲n̲a̲z̲o̲l̲e̲ ̲n̲i̲t̲r̲a̲t̲e̲ ̲2̲ ̲%̲ ̲c̲u̲t̲a̲n̲e̲o̲u̲s̲ ̲c̲r̲e̲a̲m̲"" -> ""miconazole nitrate 2̲ ̲%̲ ̲c̲u̲t̲a̲n̲e̲o̲u̲s̲ ̲c̲r̲e̲a̲m̲ ̲w̲i̲t̲h̲ ̲m̲i̲c̲o̲n̲a̲z̲o̲l̲e̲ ̲n̲i̲t̲r̲a̲t̲e̲ ̲4̲0̲0̲ ̲m̲g̲ ̲p̲e̲s̲s̲a̲r̲y̲""
ntp_fr_description: ""nitrate de miconazole 4̲0̲0̲ ̲m̲g̲ ̲o̲v̲u̲l̲e avec nitrate de miconazole 2̲ ̲%̲ ̲c̲r̲è̲m̲e̲ ̲c̲u̲t̲a̲n̲é̲e"" -> ""nitrate de miconazole 2̲ ̲%̲ ̲c̲r̲è̲m̲e̲ ̲c̲u̲t̲a̲n̲é̲e avec nitrate de miconazole 4̲0̲0̲ ̲m̲g̲ ̲o̲v̲u̲l̲e"""
9015421,lanadelumab 300 mg per 2 mL solution for injection pen,lanadélumab 300 mg par 2 mL solution injectable stylo,ADDED
9012642,nadroparin calcium 19000 unit per 1 mL solution for injection syringe,nadroparine calcique 19000 unité par 1 mL solution injectable seringue,"ntp_status_effective_time: ""20251008"" -> ""20260521"""
9013289,ethinyl estradiol 10 mcg oral tablet with ethinyl estradiol 30 mcg and levonorgestrel 150 mcg oral tablet,éthinylestradiol 10 mcg comprimé oral avec éthinylestradiol 30 mcg et lévonorgestrel 150 mcg comprimé oral,"ntp_formal_name: ""ethinyl estradiol 30 mcg and levonorgestrel 150 mcg oral tablet ̲w̲i̲t̲h̲ ̲e̲t̲h̲i̲n̲y̲l̲ ̲e̲s̲t̲r̲a̲d̲i̲o̲l̲ ̲1̲0̲ ̲m̲c̲g̲ ̲o̲r̲a̲l̲ ̲t̲a̲b̲l̲e̲t̲"" -> ""e̲t̲h̲i̲n̲y̲l̲ ̲e̲s̲t̲r̲a̲d̲i̲o̲l̲ ̲1̲0̲ ̲m̲c̲g̲ ̲o̲r̲a̲l̲ ̲t̲a̲b̲l̲e̲t̲ ̲w̲i̲t̲h̲ ̲ethinyl estradiol 30 mcg and levonorgestrel 150 mcg oral tablet""
ntp_fr_description: ""éthinylestradiol 30 mcg et lévonorgestrel 150 mcg comprimé oral ̲a̲v̲e̲c̲ ̲é̲t̲h̲i̲n̲y̲l̲e̲s̲t̲r̲a̲d̲i̲o̲l̲ ̲1̲0̲ ̲m̲c̲g̲ ̲c̲o̲m̲p̲r̲i̲m̲é̲ ̲o̲r̲a̲l̲"" -> ""é̲t̲h̲i̲n̲y̲l̲e̲s̲t̲r̲a̲d̲i̲o̲l̲ ̲1̲0̲ ̲m̲c̲g̲ ̲c̲o̲m̲p̲r̲i̲m̲é̲ ̲o̲r̲a̲l̲ ̲a̲v̲e̲c̲ ̲éthinylestradiol 30 mcg et lévonorgestrel 150 mcg comprimé oral"""
9013253,acetaminophen 325 mg and dextromethorphan hydrobromide 15 mg and doxylamine succinate 6.25 mg and pseudoephedrine hydrochloride 30 mg oral capsule with acetaminophen 250 mg and dextromethorphan hydrobromide 10 mg and guaifenesin 100 mg and pseudoephedrine hydrochloride 30 mg oral capsule,"acétaminophène 325 mg et bromhydrate de dextrométhorphane 15 mg et succinate de doxylamine 6,25 mg et chlorhydrate de pseudoéphédrine 30 mg capsule orale avec acétaminophène 250 mg et bromhydrate de dextrométhorphane 10 mg et guaïfénésine 100 mg et chlorhydrate de pseudoéphédrine 30 mg capsule orale","ntp_formal_name: ""a̲c̲e̲t̲a̲m̲i̲n̲o̲p̲h̲e̲n̲ ̲2̲5̲0̲ ̲m̲g̲ ̲a̲n̲d̲ ̲d̲e̲x̲t̲r̲o̲m̲e̲t̲h̲o̲r̲p̲h̲a̲n̲ ̲h̲y̲d̲r̲o̲b̲r̲o̲m̲i̲d̲e̲ ̲1̲0̲ ̲m̲g̲ ̲a̲n̲d̲ ̲g̲u̲a̲i̲f̲e̲n̲e̲s̲i̲n̲ ̲1̲0̲0̲ ̲m̲g̲ ̲a̲n̲d̲ ̲p̲s̲e̲u̲d̲o̲e̲p̲h̲e̲d̲r̲i̲n̲e̲ ̲h̲y̲d̲r̲o̲c̲h̲l̲o̲r̲i̲d̲e̲ ̲3̲0̲ ̲m̲g̲ ̲o̲r̲a̲l̲ ̲c̲a̲p̲s̲u̲l̲e̲ ̲w̲i̲t̲h̲ ̲acetaminophen 325 mg and dextromethorphan hydrobromide 15 mg and doxylamine succinate 6.25 mg and pseudoephedrine hydrochloride 30 mg oral capsule"" -> ""acetaminophen 325 mg and dextromethorphan hydrobromide 15 mg and doxylamine succinate 6.25 mg and pseudoephedrine hydrochloride 30 mg oral capsule ̲w̲i̲t̲h̲ ̲a̲c̲e̲t̲a̲m̲i̲n̲o̲p̲h̲e̲n̲ ̲2̲5̲0̲ ̲m̲g̲ ̲a̲n̲d̲ ̲d̲e̲x̲t̲r̲o̲m̲e̲t̲h̲o̲r̲p̲h̲a̲n̲ ̲h̲y̲d̲r̲o̲b̲r̲o̲m̲i̲d̲e̲ ̲1̲0̲ ̲m̲g̲ ̲a̲n̲d̲ ̲g̲u̲a̲i̲f̲e̲n̲e̲s̲i̲n̲ ̲1̲0̲0̲ ̲m̲g̲ ̲a̲n̲d̲ ̲p̲s̲e̲u̲d̲o̲e̲p̲h̲e̲d̲r̲i̲n̲e̲ ̲h̲y̲d̲r̲o̲c̲h̲l̲o̲r̲i̲d̲e̲ ̲3̲0̲ ̲m̲g̲ ̲o̲r̲a̲l̲ ̲c̲a̲p̲s̲u̲l̲e̲""
ntp_fr_description: ""a̲c̲é̲t̲a̲m̲i̲n̲o̲p̲h̲è̲n̲e̲ ̲2̲5̲0̲ ̲m̲g̲ ̲e̲t̲ ̲b̲r̲o̲m̲h̲y̲d̲r̲a̲t̲e̲ ̲d̲e̲ ̲d̲e̲x̲t̲r̲o̲m̲é̲t̲h̲o̲r̲p̲h̲a̲n̲e̲ ̲1̲0̲ ̲m̲g̲ ̲e̲t̲ ̲g̲u̲a̲ï̲f̲é̲n̲é̲s̲i̲n̲e̲ ̲1̲0̲0̲ ̲m̲g̲ ̲e̲t̲ ̲c̲h̲l̲o̲r̲h̲y̲d̲r̲a̲t̲e̲ ̲d̲e̲ ̲p̲s̲e̲u̲d̲o̲é̲p̲h̲é̲d̲r̲i̲n̲e̲ ̲3̲0̲ ̲m̲g̲ ̲c̲a̲p̲s̲u̲l̲e̲ ̲o̲r̲a̲l̲e̲ ̲a̲v̲e̲c̲ ̲acétaminophène 325 mg et bromhydrate de dextrométhorphane 15 mg et succinate de doxylamine 6,25 mg et chlorhydrate de pseudoéphédrine 30 mg capsule orale"" -> ""acétaminophène 325 mg et bromhydrate de dextrométhorphane 15 mg et succinate de doxylamine 6,25 mg et chlorhydrate de pseudoéphédrine 30 mg capsule orale ̲a̲v̲e̲c̲ ̲a̲c̲é̲t̲a̲m̲i̲n̲o̲p̲h̲è̲n̲e̲ ̲2̲5̲0̲ ̲m̲g̲ ̲e̲t̲ ̲b̲r̲o̲m̲h̲y̲d̲r̲a̲t̲e̲ ̲d̲e̲ ̲d̲e̲x̲t̲r̲o̲m̲é̲t̲h̲o̲r̲p̲h̲a̲n̲e̲ ̲1̲0̲ ̲m̲g̲ ̲e̲t̲ ̲g̲u̲a̲ï̲f̲é̲n̲é̲s̲i̲n̲e̲ ̲1̲0̲0̲ ̲m̲g̲ ̲e̲t̲ ̲c̲h̲l̲o̲r̲h̲y̲d̲r̲a̲t̲e̲ ̲d̲e̲ ̲p̲s̲e̲u̲d̲o̲é̲p̲h̲é̲d̲r̲i̲n̲e̲ ̲3̲0̲ ̲m̲g̲ ̲c̲a̲p̲s̲u̲l̲e̲ ̲o̲r̲a̲l̲e̲"""
9015432,testosterone undecanoate 198 mg oral capsule,undécanoate de testostérone 198 mg capsule orale,ADDED
9003310,alprostadil 1000 mcg urethral stick,alprostadil 1000 mcg bâton pour usage urétral,"ntp_status_effective_time: ""20250509"" -> ""20260520"""
9015431,testosterone undecanoate 158 mg oral capsule,undécanoate de testostérone 158 mg capsule orale,ADDED
9003311,alprostadil 250 mcg urethral stick,alprostadil 250 mcg bâton pour usage urétral,"ntp_status_effective_time: ""20250509"" -> ""20260520"""
9009386,ethinyl estradiol 30 mcg and levonorgestrel 50 mcg oral tablet with ethinyl estradiol 30 mcg and levonorgestrel 125 mcg oral tablet with ethinyl estradiol 40 mcg and levonorgestrel 750 mcg oral tablet,éthinylestradiol 30 mcg et lévonorgestrel 50 mcg comprimé oral avec éthinylestradiol 30 mcg et lévonorgestrel 125 mcg comprimé oral avec éthinylestradiol 40 mcg et lévonorgestrel 750 mcg comprimé oral,"ntp_formal_name: ""ethinyl estradiol 30 mcg and levonorgestrel 50 mcg oral tablet with ethinyl estradiol 4̲0̲ ̲m̲c̲g̲ ̲a̲n̲d̲ ̲l̲e̲v̲o̲n̲o̲r̲g̲e̲s̲t̲r̲e̲l̲ ̲7̲5̲0̲ ̲m̲c̲g̲ ̲o̲r̲a̲l̲ ̲t̲a̲b̲l̲e̲t̲ ̲w̲i̲t̲h̲ ̲e̲t̲h̲i̲n̲y̲l̲ ̲e̲s̲t̲r̲a̲d̲i̲o̲l̲ ̲3̲0̲ ̲m̲c̲g̲ ̲a̲n̲d̲ ̲l̲e̲v̲o̲n̲o̲r̲g̲e̲s̲t̲r̲e̲l̲ ̲1̲2̲5̲ mcg oral tablet"" -> ""ethinyl estradiol 30 mcg and levonorgestrel 50 mcg oral tablet with ethinyl estradiol 3̲0̲ ̲m̲c̲g̲ ̲a̲n̲d̲ ̲l̲e̲v̲o̲n̲o̲r̲g̲e̲s̲t̲r̲e̲l̲ ̲1̲2̲5̲ ̲m̲c̲g̲ ̲o̲r̲a̲l̲ ̲t̲a̲b̲l̲e̲t̲ ̲w̲i̲t̲h̲ ̲e̲t̲h̲i̲n̲y̲l̲ ̲e̲s̲t̲r̲a̲d̲i̲o̲l̲ ̲4̲0̲ ̲m̲c̲g̲ ̲a̲n̲d̲ ̲l̲e̲v̲o̲n̲o̲r̲g̲e̲s̲t̲r̲e̲l̲ ̲7̲5̲0̲ mcg oral tablet""
ntp_fr_description: ""éthinylestradiol 30 mcg et lévonorgestrel 50 mcg comprimé oral avec éthinylestradiol 4̲0̲ ̲m̲c̲g̲ ̲e̲t̲ ̲l̲é̲v̲o̲n̲o̲r̲g̲e̲s̲t̲r̲e̲l̲ ̲7̲5̲0̲ ̲m̲c̲g̲ ̲c̲o̲m̲p̲r̲i̲m̲é̲ ̲o̲r̲a̲l̲ ̲a̲v̲e̲c̲ ̲é̲t̲h̲i̲n̲y̲l̲e̲s̲t̲r̲a̲d̲i̲o̲l̲ ̲3̲0̲ ̲m̲c̲g̲ ̲e̲t̲ ̲l̲é̲v̲o̲n̲o̲r̲g̲e̲s̲t̲r̲e̲l̲ ̲1̲2̲5̲ mcg comprimé oral"" -> ""éthinylestradiol 30 mcg et lévonorgestrel 50 mcg comprimé oral avec éthinylestradiol 3̲0̲ ̲m̲c̲g̲ ̲e̲t̲ ̲l̲é̲v̲o̲n̲o̲r̲g̲e̲s̲t̲r̲e̲l̲ ̲1̲2̲5̲ ̲m̲c̲g̲ ̲c̲o̲m̲p̲r̲i̲m̲é̲ ̲o̲r̲a̲l̲ ̲a̲v̲e̲c̲ ̲é̲t̲h̲i̲n̲y̲l̲e̲s̲t̲r̲a̲d̲i̲o̲l̲ ̲4̲0̲ ̲m̲c̲g̲ ̲e̲t̲ ̲l̲é̲v̲o̲n̲o̲r̲g̲e̲s̲t̲r̲e̲l̲ ̲7̲5̲0̲ mcg comprimé oral"""
9003312,alprostadil 500 mcg urethral stick,alprostadil 500 mcg bâton pour usage urétral,"ntp_status_effective_time: ""20250509"" -> ""20260520"""
9015187,carmustine 300 mg per 3 mL solution for injection vial,carmustine 300 mg par 3 mL solution injectable fiole,"ntp_status: ""ACTIVE"" -> ""INACTIVE""
ntp_status_effective_time: ""20250414"" -> ""20260311"""
9012645,nadroparin calcium 5700 unit per 0.6 mL solution for injection syringe,"nadroparine calcique 5700 unité par 0,6 mL solution injectable seringue","ntp_status_effective_time: ""20251008"" -> ""20260521"""
9009396,ethinyl estradiol 35 mcg and norethindrone 0.5 mg oral tablet with ethinyl estradiol 35 mcg and norethindrone 1 mg oral tablet with lactose oral tablet,"éthinylestradiol 35 mcg et noréthindrone 0,5 mg comprimé oral avec éthinylestradiol 35 mcg et noréthindrone 1 mg comprimé oral avec lactose comprimé oral","ntp_formal_name: ""ethinyl estradiol 35 mcg and norethindrone 1̲ mg oral tablet with ethinyl estradiol 35 mcg and norethindrone 0̲.̲5̲ mg oral tablet with lactose oral tablet"" -> ""ethinyl estradiol 35 mcg and norethindrone 0̲.̲5̲ mg oral tablet with ethinyl estradiol 35 mcg and norethindrone 1̲ mg oral tablet with lactose oral tablet""
ntp_fr_description: ""éthinylestradiol 35 mcg et noréthindrone 1̲ mg comprimé oral avec éthinylestradiol 35 mcg et noréthindrone 0̲,̲5̲ mg comprimé oral avec lactose comprimé oral"" -> ""éthinylestradiol 35 mcg et noréthindrone 0̲,̲5̲ mg comprimé oral avec éthinylestradiol 35 mcg et noréthindrone 1̲ mg comprimé oral avec lactose comprimé oral"""
9012844,miconazole nitrate 2 % cutaneous cream with miconazole nitrate 100 mg pessary,nitrate de miconazole 2 % crème cutanée avec nitrate de miconazole 100 mg ovule,"ntp_formal_name: ""miconazole nitrate 1̲0̲0̲ ̲m̲g̲ ̲p̲e̲s̲s̲a̲r̲y̲ ̲w̲i̲t̲h̲ ̲m̲i̲c̲o̲n̲a̲z̲o̲l̲e̲ ̲n̲i̲t̲r̲a̲t̲e̲ ̲2̲ ̲%̲ ̲c̲u̲t̲a̲n̲e̲o̲u̲s̲ ̲c̲r̲e̲a̲m̲"" -> ""miconazole nitrate 2̲ ̲%̲ ̲c̲u̲t̲a̲n̲e̲o̲u̲s̲ ̲c̲r̲e̲a̲m̲ ̲w̲i̲t̲h̲ ̲m̲i̲c̲o̲n̲a̲z̲o̲l̲e̲ ̲n̲i̲t̲r̲a̲t̲e̲ ̲1̲0̲0̲ ̲m̲g̲ ̲p̲e̲s̲s̲a̲r̲y̲""
ntp_fr_description: ""nitrate de miconazole 1̲0̲0̲ ̲m̲g̲ ̲o̲v̲u̲l̲e avec nitrate de miconazole 2̲ ̲%̲ ̲c̲r̲è̲m̲e̲ ̲c̲u̲t̲a̲n̲é̲e"" -> ""nitrate de miconazole 2̲ ̲%̲ ̲c̲r̲è̲m̲e̲ ̲c̲u̲t̲a̲n̲é̲e avec nitrate de miconazole 1̲0̲0̲ ̲m̲g̲ ̲o̲v̲u̲l̲e"""
9009395,ethinyl estradiol 35 mcg and norethindrone 0.5 mg oral tablet with ethinyl estradiol 35 mcg and norethindrone 1 mg oral tablet,"éthinylestradiol 35 mcg et noréthindrone 0,5 mg comprimé oral avec éthinylestradiol 35 mcg et noréthindrone 1 mg comprimé oral","ntp_formal_name: ""ethinyl estradiol 35 mcg and norethindrone 1̲ mg oral tablet with ethinyl estradiol 35 mcg and norethindrone 0̲.̲5̲ mg oral tablet"" -> ""ethinyl estradiol 35 mcg and norethindrone 0̲.̲5̲ mg oral tablet with ethinyl estradiol 35 mcg and norethindrone 1̲ mg oral tablet""
ntp_fr_description: ""éthinylestradiol 35 mcg et noréthindrone 1̲ mg comprimé oral avec éthinylestradiol 35 mcg et noréthindrone 0̲,̲5̲ mg comprimé oral"" -> ""éthinylestradiol 35 mcg et noréthindrone 0̲,̲5̲ mg comprimé oral avec éthinylestradiol 35 mcg et noréthindrone 1̲ mg comprimé oral"""
9015330,"ciprofloxacin (ciprofloxacin, ciprofloxacin hydrochloride) 500 mg prolonged-release oral tablet","ciprofloxacine (ciprofloxacine, chlorhydrate de ciprofloxacine) 500 mg comprimé oral à libération prolongée",DELETED
9012644,nadroparin calcium 3800 unit per 0.4 mL solution for injection syringe,"nadroparine calcique 3800 unité par 0,4 mL solution injectable seringue","ntp_status_effective_time: ""20251008"" -> ""20260521"""
9015433,testosterone undecanoate 237 mg oral capsule,undécanoate de testostérone 237 mg capsule orale,ADDED
9012640,nadroparin calcium 15200 unit per 0.8 mL solution for injection syringe,"nadroparine calcique 15200 unité par 0,8 mL solution injectable seringue","ntp_status_effective_time: ""20251008"" -> ""20260521"""
9003170,hypromellose 3 mg per mL ophthalmic drops,hypromellose 3 mg par mL gouttes ophtalmiques,"ntp_status: ""ACTIVE"" -> ""INACTIVE""
ntp_status_effective_time: ""19971017"" -> ""20260219"""
9015412,cilastatin (cilastatin sodium) 500 mg per vial and imipenem 500 mg per vial and relebactam 250 mg per vial powder for solution for injection,cilastatine (cilastatine sodique) 500 mg par fiole et imipénem 500 mg par fiole et rélébactam 250 mg par fiole poudre pour solution injectable,ADDED
9012646,nadroparin calcium 9500 unit per 1 mL solution for injection syringe,nadroparine calcique 9500 unité par 1 mL solution injectable seringue,"ntp_status_effective_time: ""20251008"" -> ""20260521"""
9012643,nadroparin calcium 2850 unit per 0.3 mL solution for injection syringe,"nadroparine calcique 2850 unité par 0,3 mL solution injectable seringue","ntp_status_effective_time: ""20251008"" -> ""20260521"""
9015329,"ciprofloxacin (ciprofloxacin, ciprofloxacin hydrochloride) 1000 mg prolonged-release oral tablet","ciprofloxacine (ciprofloxacine, chlorhydrate de ciprofloxacine) 1000 mg comprimé oral à libération prolongée",DELETED
