drug_code,mp_code,mp_fr_description,ntp_fr_description,tm_fr_description,changes
93080,02445522,APO-AMPHETAMINE XR (sels mixtes d'amphétamine 20 mg capsule orale à libération prolongée) APOTEX INC,sels mixtes d'amphétamine 20 mg capsule orale à libération prolongée,sels mixtes d'amphétamine,"mp_fr_description: ""APO-AMPHETAMINE XR (sels mixtes d’̲amphétamine 20 mg capsule orale à libération prolongée) APOTEX INC"" -> ""APO-AMPHETAMINE XR (sels mixtes d'̲amphétamine 20 mg capsule orale à libération prolongée) APOTEX INC""
ntp_fr_description: ""sels mixtes d’̲amphétamine 20 mg capsule orale à libération prolongée"" -> ""sels mixtes d'̲amphétamine 20 mg capsule orale à libération prolongée""
tm_fr_description: ""sels mixtes d’̲amphétamine"" -> ""sels mixtes d'̲amphétamine"""
93081,02445530,APO-AMPHETAMINE XR (sels mixtes d'amphétamine 25 mg capsule orale à libération prolongée) APOTEX INC,sels mixtes d'amphétamine 25 mg capsule orale à libération prolongée,sels mixtes d'amphétamine,"mp_fr_description: ""APO-AMPHETAMINE XR (sels mixtes d’̲amphétamine 25 mg capsule orale à libération prolongée) APOTEX INC"" -> ""APO-AMPHETAMINE XR (sels mixtes d'̲amphétamine 25 mg capsule orale à libération prolongée) APOTEX INC""
ntp_fr_description: ""sels mixtes d’̲amphétamine 25 mg capsule orale à libération prolongée"" -> ""sels mixtes d'̲amphétamine 25 mg capsule orale à libération prolongée""
tm_fr_description: ""sels mixtes d’̲amphétamine"" -> ""sels mixtes d'̲amphétamine"""
93082,02445549,APO-AMPHETAMINE XR (sels mixtes d'amphétamine 30 mg capsule orale à libération prolongée) APOTEX INC,sels mixtes d'amphétamine 30 mg capsule orale à libération prolongée,sels mixtes d'amphétamine,"mp_fr_description: ""APO-AMPHETAMINE XR (sels mixtes d’̲amphétamine 30 mg capsule orale à libération prolongée) APOTEX INC"" -> ""APO-AMPHETAMINE XR (sels mixtes d'̲amphétamine 30 mg capsule orale à libération prolongée) APOTEX INC""
ntp_fr_description: ""sels mixtes d’̲amphétamine 30 mg capsule orale à libération prolongée"" -> ""sels mixtes d'̲amphétamine 30 mg capsule orale à libération prolongée""
tm_fr_description: ""sels mixtes d’̲amphétamine"" -> ""sels mixtes d'̲amphétamine"""
94435,02457288,SANDOZ AMPHETAMINE XR (sels mixtes d'amphétamine 5 mg capsule orale à libération prolongée) SANDOZ CANADA INCORPORATED,sels mixtes d'amphétamine 5 mg capsule orale à libération prolongée,sels mixtes d'amphétamine,"mp_fr_description: ""SANDOZ AMPHETAMINE XR (sels mixtes d’̲amphétamine 5 mg capsule orale à libération prolongée) SANDOZ CANADA INCORPORATED"" -> ""SANDOZ AMPHETAMINE XR (sels mixtes d'̲amphétamine 5 mg capsule orale à libération prolongée) SANDOZ CANADA INCORPORATED""
ntp_fr_description: ""sels mixtes d’̲amphétamine 5 mg capsule orale à libération prolongée"" -> ""sels mixtes d'̲amphétamine 5 mg capsule orale à libération prolongée""
tm_fr_description: ""sels mixtes d’̲amphétamine"" -> ""sels mixtes d'̲amphétamine"""
94436,02457296,SANDOZ AMPHETAMINE XR (sels mixtes d'amphétamine 10 mg capsule orale à libération prolongée) SANDOZ CANADA INCORPORATED,sels mixtes d'amphétamine 10 mg capsule orale à libération prolongée,sels mixtes d'amphétamine,"mp_fr_description: ""SANDOZ AMPHETAMINE XR (sels mixtes d’̲amphétamine 10 mg capsule orale à libération prolongée) SANDOZ CANADA INCORPORATED"" -> ""SANDOZ AMPHETAMINE XR (sels mixtes d'̲amphétamine 10 mg capsule orale à libération prolongée) SANDOZ CANADA INCORPORATED""
ntp_fr_description: ""sels mixtes d’̲amphétamine 10 mg capsule orale à libération prolongée"" -> ""sels mixtes d'̲amphétamine 10 mg capsule orale à libération prolongée""
tm_fr_description: ""sels mixtes d’̲amphétamine"" -> ""sels mixtes d'̲amphétamine"""
94437,02457318,SANDOZ AMPHETAMINE XR (sels mixtes d'amphétamine 15 mg capsule orale à libération prolongée) SANDOZ CANADA INCORPORATED,sels mixtes d'amphétamine 15 mg capsule orale à libération prolongée,sels mixtes d'amphétamine,"mp_fr_description: ""SANDOZ AMPHETAMINE XR (sels mixtes d’̲amphétamine 15 mg capsule orale à libération prolongée) SANDOZ CANADA INCORPORATED"" -> ""SANDOZ AMPHETAMINE XR (sels mixtes d'̲amphétamine 15 mg capsule orale à libération prolongée) SANDOZ CANADA INCORPORATED""
ntp_fr_description: ""sels mixtes d’̲amphétamine 15 mg capsule orale à libération prolongée"" -> ""sels mixtes d'̲amphétamine 15 mg capsule orale à libération prolongée""
tm_fr_description: ""sels mixtes d’̲amphétamine"" -> ""sels mixtes d'̲amphétamine"""
94438,02457326,SANDOZ AMPHETAMINE XR (sels mixtes d'amphétamine 20 mg capsule orale à libération prolongée) SANDOZ CANADA INCORPORATED,sels mixtes d'amphétamine 20 mg capsule orale à libération prolongée,sels mixtes d'amphétamine,"mp_fr_description: ""SANDOZ AMPHETAMINE XR (sels mixtes d’̲amphétamine 20 mg capsule orale à libération prolongée) SANDOZ CANADA INCORPORATED"" -> ""SANDOZ AMPHETAMINE XR (sels mixtes d'̲amphétamine 20 mg capsule orale à libération prolongée) SANDOZ CANADA INCORPORATED""
ntp_fr_description: ""sels mixtes d’̲amphétamine 20 mg capsule orale à libération prolongée"" -> ""sels mixtes d'̲amphétamine 20 mg capsule orale à libération prolongée""
tm_fr_description: ""sels mixtes d’̲amphétamine"" -> ""sels mixtes d'̲amphétamine"""
94439,02457334,SANDOZ AMPHETAMINE XR (sels mixtes d'amphétamine 25 mg capsule orale à libération prolongée) SANDOZ CANADA INCORPORATED,sels mixtes d'amphétamine 25 mg capsule orale à libération prolongée,sels mixtes d'amphétamine,"mp_fr_description: ""SANDOZ AMPHETAMINE XR (sels mixtes d’̲amphétamine 25 mg capsule orale à libération prolongée) SANDOZ CANADA INCORPORATED"" -> ""SANDOZ AMPHETAMINE XR (sels mixtes d'̲amphétamine 25 mg capsule orale à libération prolongée) SANDOZ CANADA INCORPORATED""
ntp_fr_description: ""sels mixtes d’̲amphétamine 25 mg capsule orale à libération prolongée"" -> ""sels mixtes d'̲amphétamine 25 mg capsule orale à libération prolongée""
tm_fr_description: ""sels mixtes d’̲amphétamine"" -> ""sels mixtes d'̲amphétamine"""
94440,02457342,SANDOZ AMPHETAMINE XR (sels mixtes d'amphétamine 30 mg capsule orale à libération prolongée) SANDOZ CANADA INCORPORATED,sels mixtes d'amphétamine 30 mg capsule orale à libération prolongée,sels mixtes d'amphétamine,"mp_fr_description: ""SANDOZ AMPHETAMINE XR (sels mixtes d’̲amphétamine 30 mg capsule orale à libération prolongée) SANDOZ CANADA INCORPORATED"" -> ""SANDOZ AMPHETAMINE XR (sels mixtes d'̲amphétamine 30 mg capsule orale à libération prolongée) SANDOZ CANADA INCORPORATED""
ntp_fr_description: ""sels mixtes d’̲amphétamine 30 mg capsule orale à libération prolongée"" -> ""sels mixtes d'̲amphétamine 30 mg capsule orale à libération prolongée""
tm_fr_description: ""sels mixtes d’̲amphétamine"" -> ""sels mixtes d'̲amphétamine"""
95325,02465043,"VOLTAREN EMULGEL JOINT PAIN EXTRA STRENGTH (diclofénac diéthylamine 2,32 % gel cutané) HALEON CANADA ULC","diclofénac diéthylamine 2,32 % gel cutané",diclofénac,"mp_fr_description: ""VOLTAREN EMULGEL JOINT PAIN EXTRA STRENGTH (diclofénac diéthylamine 2,32 % gel cutané) G̲L̲A̲X̲O̲S̲M̲I̲T̲H̲K̲L̲I̲N̲E̲ ̲C̲O̲N̲S̲U̲M̲E̲R̲ ̲H̲E̲A̲L̲T̲H̲C̲A̲R̲E̲ ULC"" -> ""VOLTAREN EMULGEL JOINT PAIN EXTRA STRENGTH (diclofénac diéthylamine 2,32 % gel cutané) H̲A̲L̲E̲O̲N̲ ̲C̲A̲N̲A̲D̲A̲ ULC"""
95852,02469707,"RODAN+FIELDS SPOTLESS (peroxyde de benzoyle 5 % crème cutanée avec peroxyde de benzoyle 2,5 % lotion) RODAN & FIELDS BEAUTY, LLC","peroxyde de benzoyle 5 % crème cutanée avec peroxyde de benzoyle 2,5 % lotion",peroxyde de benzoyle,ADDED
97138,02480794,HERZUMA (trastuzumab 440 mg par fiole poudre pour solution injectable avec solution diluante) CELLTRION INC.,trastuzumab 440 mg par fiole poudre pour solution injectable avec solution diluante,trastuzumab,"mp_fr_description: ""HERZUMA (trastuzumab 440 mg par fiole poudre pour solution injectable avec solution diluante) CELLTRION H̲E̲A̲L̲T̲H̲C̲A̲R̲E̲ ̲C̲O̲ ̲L̲T̲D̲"" -> ""HERZUMA (trastuzumab 440 mg par fiole poudre pour solution injectable avec solution diluante) CELLTRION I̲N̲C̲.̲"""
99357,02504138,NRA-TELMISARTAN/HCTZ (hydrochlorothiazide 25 mg et telmisartan 80 mg comprimé oral) NORA PHARMA INC,hydrochlorothiazide 25 mg et telmisartan 80 mg comprimé oral,hydrochlorothiazide et telmisartan,"mp_fr_description: ""NRA-TELMISARTAN ̲HCTZ (hydrochlorothiazide 25 mg et telmisartan 80 mg comprimé oral) NORA PHARMA INC"" -> ""NRA-TELMISARTAN/̲HCTZ (hydrochlorothiazide 25 mg et telmisartan 80 mg comprimé oral) NORA PHARMA INC"""
99358,02504146,"NRA-TELMISARTAN/HCTZ (hydrochlorothiazide 12,5 mg et telmisartan 80 mg comprimé oral) NORA PHARMA INC","hydrochlorothiazide 12,5 mg et telmisartan 80 mg comprimé oral",hydrochlorothiazide et telmisartan,"mp_fr_description: ""NRA-TELMISARTAN ̲HCTZ (hydrochlorothiazide 12,5 mg et telmisartan 80 mg comprimé oral) NORA PHARMA INC"" -> ""NRA-TELMISARTAN/̲HCTZ (hydrochlorothiazide 12,5 mg et telmisartan 80 mg comprimé oral) NORA PHARMA INC"""
99555,02506211,HERZUMA (trastuzumab 150 mg par fiole poudre pour solution injectable) CELLTRION INC.,trastuzumab 150 mg par fiole poudre pour solution injectable,trastuzumab,"mp_fr_description: ""HERZUMA (trastuzumab 150 mg par fiole poudre pour solution injectable) CELLTRION H̲E̲A̲L̲T̲H̲C̲A̲R̲E̲ ̲C̲O̲ ̲L̲T̲D̲"" -> ""HERZUMA (trastuzumab 150 mg par fiole poudre pour solution injectable) CELLTRION I̲N̲C̲.̲"""
101145,02522314,NRA-LURASIDONE (chlorhydrate de lurasidone 20 mg comprimé oral) NORA PHARMA INC,chlorhydrate de lurasidone 20 mg comprimé oral,lurasidone,ADDED
101146,02522322,NRA-LURASIDONE (chlorhydrate de lurasidone 40 mg comprimé oral) NORA PHARMA INC,chlorhydrate de lurasidone 40 mg comprimé oral,lurasidone,ADDED
101147,02522330,NRA-LURASIDONE (chlorhydrate de lurasidone 60 mg comprimé oral) NORA PHARMA INC,chlorhydrate de lurasidone 60 mg comprimé oral,lurasidone,ADDED
101148,02522349,NRA-LURASIDONE (chlorhydrate de lurasidone 80 mg comprimé oral) NORA PHARMA INC,chlorhydrate de lurasidone 80 mg comprimé oral,lurasidone,ADDED
101313,02524090,MINT-ONDANSETRON SOLUTION (ondansétron (chlorhydrate d'ondansétron) 4 mg par 5 mL solution orale) MINT PHARMACEUTICALS INC,ondansétron (chlorhydrate d'ondansétron) 4 mg par 5 mL solution orale,ondansétron,ADDED
101790,02528703,"PIPERACILLIN AND TAZOBACTAM FOR INJECTION (pipéracilline (pipéracilline sodique) 3 g par fiole et tazobactam (tazobactam sodique) 0,375 g par fiole poudre pour solution injectable) EUGIA PHARMA INC.","pipéracilline (pipéracilline sodique) 3 g par fiole et tazobactam (tazobactam sodique) 0,375 g par fiole poudre pour solution injectable",pipéracilline et tazobactam,ADDED
101791,02528711,"PIPERACILLIN AND TAZOBACTAM FOR INJECTION (pipéracilline (pipéracilline sodique) 4 g par fiole et tazobactam (tazobactam sodique) 0,5 g par fiole poudre pour solution injectable) EUGIA PHARMA INC.","pipéracilline (pipéracilline sodique) 4 g par fiole et tazobactam (tazobactam sodique) 0,5 g par fiole poudre pour solution injectable",pipéracilline et tazobactam,ADDED
101793,02528746,PEMETREXED DISODIUM FOR INJECTION (pémétrexed (pémétrexed disodique) 100 mg par fiole poudre pour solution injectable) EUGIA PHARMA INC.,pémétrexed (pémétrexed disodique) 100 mg par fiole poudre pour solution injectable,pémétrexed,ADDED
101794,02528754,PEMETREXED DISODIUM FOR INJECTION (pémétrexed (pémétrexed disodique) 500 mg par fiole poudre pour solution injectable) EUGIA PHARMA INC.,pémétrexed (pémétrexed disodique) 500 mg par fiole poudre pour solution injectable,pémétrexed,ADDED
101806,02528886,DEXMEDETOMIDINE HYDROCHLORIDE FOR INJECTION (dexmédétomidine (chlorhydrate de dexmédétomidine) 200 mcg par 2 mL solution injectable fiole) EUGIA PHARMA INC.,dexmédétomidine (chlorhydrate de dexmédétomidine) 200 mcg par 2 mL solution injectable fiole,dexmédétomidine,ADDED
101959,02530414,"COLGATE TOTAL ACTIVE PREVENTION GUM HEALTH (chlorure de cétylpyridinium 0,075 % solution pour bain de bouche) COLGATE-PALMOLIVE CANADA INC","chlorure de cétylpyridinium 0,075 % solution pour bain de bouche",cétylpyridinium,"mp_fr_description: ""COLGATE TOTAL GUM HEALTH (chlorure de cétylpyridinium 0,075 % solution pour bain de bouche) COLGATE-PALMOLIVE CANADA INC"" -> ""COLGATE TOTAL ̲A̲C̲T̲I̲V̲E̲ ̲P̲R̲E̲V̲E̲N̲T̲I̲O̲N̲ GUM HEALTH (chlorure de cétylpyridinium 0,075 % solution pour bain de bouche) COLGATE-PALMOLIVE CANADA INC"""
102056,02531429,"AZITHROMYCIN FOR INJECTION, USP (azithromycine (monohydrate d'azithromycine) 500 mg par fiole poudre pour solution injectable) EUGIA PHARMA INC.",azithromycine 500 mg par fiole poudre pour solution injectable,azithromycine,ADDED
102199,02532999,"VANCOMYCIN HYDROCHLORIDE FOR INJECTION, USP (vancomycine (chlorhydrate de vancomycine) 500 mg par fiole poudre pour solution injectable) EUGIA PHARMA INC.",vancomycine (chlorhydrate de vancomycine) 500 mg par fiole poudre pour solution injectable,vancomycine,ADDED
102202,02533006,"VANCOMYCIN HYDROCHLORIDE FOR INJECTION, USP (vancomycine (chlorhydrate de vancomycine) 1 g par fiole poudre pour solution injectable) EUGIA PHARMA INC.",vancomycine (chlorhydrate de vancomycine) 1 g par fiole poudre pour solution injectable,vancomycine,ADDED
102260,02533626,"JACK & JILL MULTI-SYMPTOM COLD & COUGH (bromhydrate de dextrométhorphane 7,5 mg par 5 mL et chlorhydrate de pseudoéphédrine 15 mg par 5 mL sirop) HALEON CANADA ULC","bromhydrate de dextrométhorphane 7,5 mg par 5 mL et chlorhydrate de pseudoéphédrine 15 mg par 5 mL sirop",dextrométhorphane et pseudoéphédrine,ADDED
102648,02537699,"HYDRALAZINE HYDROCHLORIDE INJECTION, USP (chlorhydrate d'hydralazine 20 mg par 1 mL solution injectable fiole) EUGIA PHARMA INC.",chlorhydrate d'hydralazine 20 mg par 1 mL solution injectable fiole,hydralazine,ADDED
103019,02541556,AURO-BILASTINE (bilastine 20 mg comprimé oral) AURO PHARMA INC,bilastine 20 mg comprimé oral,bilastine,ADDED
103047,02541866,"COMIRNATY OMICRON XBB.1.5 (raxtozinaméran 3 mcg par 0,2 mL suspension injectable 2 mL fiole) BIONTECH MANUFACTURING GMBH","raxtozinaméran 3 mcg par 0,2 mL suspension injectable 2 mL fiole",raxtozinaméran,DELETED
103060,02542005,BENDAMUSTINE HYDROCHLORIDE FOR INJECTION (chlorhydrate de bendamustine 100 mg par fiole poudre pour solution injectable) EUGIA PHARMA INC.,chlorhydrate de bendamustine 100 mg par fiole poudre pour solution injectable,bendamustine,ADDED
103236,02543931,UPLIZNA (inébilizumab 100 mg par 10 mL solution injectable fiole) HORIZON THERAPEUTICS IRELAND DAC,inébilizumab 100 mg par 10 mL solution injectable fiole,inébilizumab,ADDED
103240,02543990,"PRO-DUTASTERIDE (dutastéride 0,5 mg capsule orale) PRO DOC LIMITEE","dutastéride 0,5 mg capsule orale",dutastéride,ADDED
103270,02544172,VIAGRA (sildénafil (citrate de sildénafil) 50 mg film orodispersible) BGP PHARMA ULC,sildénafil (citrate de sildénafil) 50 mg film orodispersible,sildénafil,ADDED
103292,02544369,GLN-BILASTINE (bilastine 20 mg comprimé oral) GLENMARK PHARMACEUTICALS CANADA INC.,bilastine 20 mg comprimé oral,bilastine,ADDED
103346,02544822,EUGIA-ONDANSETRON INJECTION (ondansétron (chlorhydrate d'ondansétron dihydraté) 4 mg par 2 mL solution injectable fiole) EUGIA PHARMA INC.,ondansétron (chlorhydrate d'ondansétron) 4 mg par 2 mL solution injectable fiole,ondansétron,ADDED
103347,02544830,EUGIA-ONDANSETRON INJECTION (ondansétron (chlorhydrate d'ondansétron dihydraté) 8 mg par 4 mL solution injectable fiole) EUGIA PHARMA INC.,ondansétron (chlorhydrate d'ondansétron) 8 mg par 4 mL solution injectable fiole,ondansétron,ADDED
103392,02545136,"XOLAIR (omalizumab 75 mg par 0,5 mL solution injectable stylo) NOVARTIS PHARMACEUTICALS CANADA INC","omalizumab 75 mg par 0,5 mL solution injectable stylo",omalizumab,ADDED
103393,02545144,XOLAIR (omalizumab 150 mg par 1 mL solution injectable stylo) NOVARTIS PHARMACEUTICALS CANADA INC,omalizumab 150 mg par 1 mL solution injectable stylo,omalizumab,ADDED
103407,02545292,JAMP SUMATRIPTAN DF (sumatriptan (succinate de sumatriptan) 25 mg comprimé oral) JAMP PHARMA CORPORATION,sumatriptan (succinate de sumatriptan) 25 mg comprimé oral,sumatriptan,ADDED
103408,02545306,JAMP SUMATRIPTAN DF (sumatriptan (succinate de sumatriptan) 50 mg comprimé oral) JAMP PHARMA CORPORATION,sumatriptan (succinate de sumatriptan) 50 mg comprimé oral,sumatriptan,ADDED
103409,02545314,JAMP SUMATRIPTAN DF (sumatriptan (succinate de sumatriptan) 100 mg comprimé oral) JAMP PHARMA CORPORATION,sumatriptan (succinate de sumatriptan) 100 mg comprimé oral,sumatriptan,ADDED
103547,02546795,JAMP BILASTINE (bilastine 20 mg comprimé oral) JAMP PHARMA CORPORATION,bilastine 20 mg comprimé oral,bilastine,ADDED
103576,02547112,"M-MIDODRINE (chlorhydrate de midodrine 2,5 mg comprimé oral) MANTRA PHARMA INC","chlorhydrate de midodrine 2,5 mg comprimé oral",midodrine,ADDED
103583,02547198,JAMP CEFUROXIME (céfuroxime (céfuroxime axétil) 250 mg comprimé oral) JAMP PHARMA CORPORATION,céfuroxime (céfuroxime axétil) 250 mg comprimé oral,céfuroxime,ADDED
103584,02547201,JAMP CEFUROXIME (céfuroxime (céfuroxime axétil) 500 mg comprimé oral) JAMP PHARMA CORPORATION,céfuroxime (céfuroxime axétil) 500 mg comprimé oral,céfuroxime,ADDED
103590,02547279,MAR-BILASTINE (bilastine 20 mg comprimé oral) MARCAN PHARMACEUTICALS INC,bilastine 20 mg comprimé oral,bilastine,ADDED
103593,02547309,MINT-METFORMIN XR (chlorhydrate de metformine 500 mg comprimé oral à libération prolongée) MINT PHARMACEUTICALS INC,chlorhydrate de metformine 500 mg comprimé oral à libération prolongée,metformine,ADDED
103661,02547686,CYCLOPHOSPHAMIDE FOR INJECTION USP (cyclophosphamide 1000 mg par fiole poudre pour solution injectable) STERIMAX INC,cyclophosphamide 1000 mg par fiole poudre pour solution injectable,cyclophosphamide,ADDED
103662,02547694,CYCLOPHOSPHAMIDE FOR INJECTION USP (cyclophosphamide 2000 mg par fiole poudre pour solution injectable) STERIMAX INC,cyclophosphamide 2000 mg par fiole poudre pour solution injectable,cyclophosphamide,ADDED
103666,02547732,PRALUENT (alirocumab 300 mg par 2 mL solution injectable stylo) SANOFI-AVENTIS CANADA INC,alirocumab 300 mg par 2 mL solution injectable stylo,alirocumab,ADDED
103708,02548194,"NALOXONE HYDROCHLORIDE INJECTION USP (chlorhydrate de naloxone 0,4 mg par 1 mL solution injectable seringue) STERINOVA INC.","chlorhydrate de naloxone 0,4 mg par 1 mL solution injectable seringue",naloxone,ADDED
103730,02548410,M-BILASTINE (bilastine 20 mg comprimé oral) MANTRA PHARMA INC,bilastine 20 mg comprimé oral,bilastine,ADDED
103735,02548488,"HEPARIN SODIUM INJECTION USP (héparine sodique 5000 unité par 0,5 mL solution injectable fiole) STERIMAX INC","héparine sodique 5000 unité par 0,5 mL solution injectable fiole",héparine,ADDED
103800,02549123,EBGLYSS (lébrikizumab 250 mg par 2 mL solution injectable stylo) ELI LILLY CANADA INC,lébrikizumab 250 mg par 2 mL solution injectable stylo,lébrikizumab,ADDED
103870,02549883,APO-BILASTINE TABLETS (bilastine 20 mg comprimé oral) APOTEX INC,bilastine 20 mg comprimé oral,bilastine,ADDED
103924,02550423,"CABTREO (adapalène 0,15 % et peroxyde de benzoyle 3,1 % et phosphate de clindamycine 1,2 % gel cutané) BAUSCH HEALTH, CANADA INC.","adapalène 0,15 % et peroxyde de benzoyle 3,1 % et phosphate de clindamycine 1,2 % gel cutané",adapalène et peroxyde de benzoyle et clindamycine,ADDED
103931,02550504,MAR-METFORMIN XR (chlorhydrate de metformine 500 mg comprimé oral à libération prolongée) MARCAN PHARMACEUTICALS INC,chlorhydrate de metformine 500 mg comprimé oral à libération prolongée,metformine,ADDED
103932,02550512,MAR-METFORMIN XR (chlorhydrate de metformine 1000 mg comprimé oral à libération prolongée) MARCAN PHARMACEUTICALS INC,chlorhydrate de metformine 1000 mg comprimé oral à libération prolongée,metformine,ADDED
104081,02552124,PMS-PALBOCICLIB (palbociclib 75 mg comprimé oral) PHARMASCIENCE INC,palbociclib 75 mg comprimé oral,palbociclib,ADDED
104082,02552132,PMS-PALBOCICLIB (palbociclib 100 mg comprimé oral) PHARMASCIENCE INC,palbociclib 100 mg comprimé oral,palbociclib,ADDED
104083,02552140,PMS-PALBOCICLIB (palbociclib 125 mg comprimé oral) PHARMASCIENCE INC,palbociclib 125 mg comprimé oral,palbociclib,ADDED
NA,77701164,ROCURONIUM BROMIDE INJECTION (bromure de rocuronium 50 mg par 5 mL solution injectable fiole) EUGIA PHARMA INC.,bromure de rocuronium 50 mg par 5 mL solution injectable fiole,rocuronium,ADDED
NA,77701165,ROCURONIUM BROMIDE INJECTION (bromure de rocuronium 100 mg par 10 mL solution injectable fiole) EUGIA PHARMA INC.,bromure de rocuronium 100 mg par 10 mL solution injectable fiole,rocuronium,ADDED
