drug_code,mp_code,mp_fr_description,ntp_fr_description,tm_fr_description,changes
103049,02541882,COUGH & CHEST CONGESTION REGULAR STRENGTH (bromhydrate de dextrométhorphane 15 mg par 5 mL et guaïfénésine 100 mg par 5 mL sirop) CRLS,bromhydrate de dextrométhorphane 15 mg par 5 mL et guaïfénésine 100 mg par 5 mL sirop,dextrométhorphane et guaïfénésine,ADDED
103050,02541890,COUGH & CHEST CONGESTION EXTRA STRENGTH (bromhydrate de dextrométhorphane 15 mg par 5 mL et guaïfénésine 200 mg par 5 mL sirop) CRLS,bromhydrate de dextrométhorphane 15 mg par 5 mL et guaïfénésine 200 mg par 5 mL sirop,dextrométhorphane et guaïfénésine,ADDED
103126,02542722,"JAMP KETOTIFEN OPHTHALMIC (kétotifène (fumarate de kétotifène) 0,25 mg par mL gouttes ophtalmiques) JAMP PHARMA CORPORATION","kétotifène (fumarate de kétotifène) 0,25 mg par mL gouttes ophtalmiques",kétotifène,ADDED
103357,02544954,JAMP NITROFURANTOIN BID (nitrofurantoïne 100 mg capsule orale) JAMP PHARMA CORPORATION,nitrofurantoïne 100 mg capsule orale,nitrofurantoïne,ADDED
103532,02546647,APO-LISDEXAMFETAMINE CAPSULES (dimésylate de lisdexamfétamine 10 mg capsule orale) APOTEX INC,dimésylate de lisdexamfétamine 10 mg capsule orale,lisdexamfétamine,ADDED
103533,02546655,APO-LISDEXAMFETAMINE CAPSULES (dimésylate de lisdexamfétamine 20 mg capsule orale) APOTEX INC,dimésylate de lisdexamfétamine 20 mg capsule orale,lisdexamfétamine,ADDED
103534,02546663,APO-LISDEXAMFETAMINE CAPSULES (dimésylate de lisdexamfétamine 30 mg capsule orale) APOTEX INC,dimésylate de lisdexamfétamine 30 mg capsule orale,lisdexamfétamine,ADDED
103535,02546671,APO-LISDEXAMFETAMINE CAPSULES (dimésylate de lisdexamfétamine 40 mg capsule orale) APOTEX INC,dimésylate de lisdexamfétamine 40 mg capsule orale,lisdexamfétamine,ADDED
103536,02546698,APO-LISDEXAMFETAMINE CAPSULES (dimésylate de lisdexamfétamine 50 mg capsule orale) APOTEX INC,dimésylate de lisdexamfétamine 50 mg capsule orale,lisdexamfétamine,ADDED
103537,02546701,APO-LISDEXAMFETAMINE CAPSULES (dimésylate de lisdexamfétamine 60 mg capsule orale) APOTEX INC,dimésylate de lisdexamfétamine 60 mg capsule orale,lisdexamfétamine,ADDED
103538,02546728,APO-LISDEXAMFETAMINE CAPSULES (dimésylate de lisdexamfétamine 70 mg capsule orale) APOTEX INC,dimésylate de lisdexamfétamine 70 mg capsule orale,lisdexamfétamine,ADDED
103545,02546779,CARBOPROST TROMETHAMINE INJECTION (carboprost (trométhamine de carboprost) 250 mcg par 1 mL solution injectable fiole) JAMP PHARMA CORPORATION,carboprost (trométhamine de carboprost) 250 mcg par 1 mL solution injectable fiole,carboprost,ADDED
103564,02546973,"NIOPEG (filgrastim (pegfilgastrim) 6 mg par 0,6 mL solution injectable seringue) NORA PHARMA INC","filgrastim (pegfilgastrim) 6 mg par 0,6 mL solution injectable seringue",filgrastim (pegfilgastrim),ADDED
103567,02547015,AURO-AZILSARTAN MEDOXOMIL (azilsartan médoxomil (azilsartan médoxomil potassique) 40 mg comprimé oral) AURO PHARMA INC,azilsartan médoxomil (azilsartan médoxomil potassique) 40 mg comprimé oral,azilsartan,ADDED
103568,02547023,AURO-AZILSARTAN MEDOXOMIL (azilsartan médoxomil (azilsartan médoxomil potassique) 80 mg comprimé oral) AURO PHARMA INC,azilsartan médoxomil (azilsartan médoxomil potassique) 80 mg comprimé oral,azilsartan,ADDED
103569,02547031,PRO-LISDEXAMFETAMINE (dimésylate de lisdexamfétamine 10 mg capsule orale) PRO DOC LIMITEE,dimésylate de lisdexamfétamine 10 mg capsule orale,lisdexamfétamine,ADDED
103570,02547058,PRO-LISDEXAMFETAMINE (dimésylate de lisdexamfétamine 20 mg capsule orale) PRO DOC LIMITEE,dimésylate de lisdexamfétamine 20 mg capsule orale,lisdexamfétamine,ADDED
103571,02547066,PRO-LISDEXAMFETAMINE (dimésylate de lisdexamfétamine 30 mg capsule orale) PRO DOC LIMITEE,dimésylate de lisdexamfétamine 30 mg capsule orale,lisdexamfétamine,ADDED
103572,02547074,PRO-LISDEXAMFETAMINE (dimésylate de lisdexamfétamine 40 mg capsule orale) PRO DOC LIMITEE,dimésylate de lisdexamfétamine 40 mg capsule orale,lisdexamfétamine,ADDED
103573,02547082,PRO-LISDEXAMFETAMINE (dimésylate de lisdexamfétamine 50 mg capsule orale) PRO DOC LIMITEE,dimésylate de lisdexamfétamine 50 mg capsule orale,lisdexamfétamine,ADDED
103574,02547090,PRO-LISDEXAMFETAMINE (dimésylate de lisdexamfétamine 60 mg capsule orale) PRO DOC LIMITEE,dimésylate de lisdexamfétamine 60 mg capsule orale,lisdexamfétamine,ADDED
103575,02547104,PRO-LISDEXAMFETAMINE (dimésylate de lisdexamfétamine 70 mg capsule orale) PRO DOC LIMITEE,dimésylate de lisdexamfétamine 70 mg capsule orale,lisdexamfétamine,ADDED
103588,02547252,CANESTEN SOFT CAPSULE 1 (clotrimazole 500 mg capsule vaginale) BAYER INC,clotrimazole 500 mg capsule vaginale,clotrimazole,ADDED
103589,02547260,CANESTEN COMBI 1 DAY SOFT CAPSULE + EXTRA STRENGTH EXTERNAL CREAM (clotrimazole 500 mg capsule vaginale avec clotrimazole 2 % crème vaginale) BAYER INC,clotrimazole 500 mg capsule vaginale avec clotrimazole 2 % crème vaginale,clotrimazole,ADDED
103592,02547295,"TEVA-RIVAROXABAN (rivaroxaban 2,5 mg comprimé oral) TEVA CANADA LIMITED","rivaroxaban 2,5 mg comprimé oral",rivaroxaban,ADDED
103665,02547724,COSENTYX (sécukinumab 150 mg par 1 mL solution injectable seringue) NOVARTIS PHARMACEUTICALS CANADA INC,sécukinumab 150 mg par 1 mL solution injectable seringue,sécukinumab,ADDED
103709,02548208,JAMP LEUCOVORIN (leucovorine (leucovorine calcique) 5 mg comprimé oral) JAMP PHARMA CORPORATION,leucovorine (leucovorine calcique) 5 mg comprimé oral,leucovorine,ADDED
103778,02548968,ARGATROBAN (argatroban 50 mg par 50 mL solution injectable fiole) SANDOZ CANADA INCORPORATED,argatroban 50 mg par 50 mL solution injectable fiole,argatroban,ADDED
103844,02549611,"JAMP CABERGOLINE (cabergoline 0,5 mg comprimé oral) JAMP PHARMA CORPORATION","cabergoline 0,5 mg comprimé oral",cabergoline,ADDED
103966,02550881,APO-NILOTINIB (nilotinib (chlorhydrate de nilotinib monohydraté) 150 mg capsule orale) APOTEX INC,nilotinib (chlorhydrate de nilotinib) 150 mg capsule orale,nilotinib,ADDED
103967,02550903,APO-NILOTINIB (nilotinib (chlorhydrate de nilotinib monohydraté) 200 mg capsule orale) APOTEX INC,nilotinib (chlorhydrate de nilotinib) 200 mg capsule orale,nilotinib,ADDED
104053,02551810,APO-VILAZODONE (chlorhydrate de vilazodone 10 mg comprimé oral) APOTEX INC,chlorhydrate de vilazodone 10 mg comprimé oral,vilazodone,ADDED
104054,02551829,APO-VILAZODONE (chlorhydrate de vilazodone 20 mg comprimé oral) APOTEX INC,chlorhydrate de vilazodone 20 mg comprimé oral,vilazodone,ADDED
104055,02551837,APO-VILAZODONE (chlorhydrate de vilazodone 40 mg comprimé oral) APOTEX INC,chlorhydrate de vilazodone 40 mg comprimé oral,vilazodone,ADDED
104168,02552728,"PMS-METHADONE HYDROCHLORIDE ORAL CONCENTRATE DYE-FREE, SUGAR-FREE, UNFLAVORED (chlorhydrate de méthadone 10 mg par mL solution orale) PHARMASCIENCE INC",chlorhydrate de méthadone 10 mg par mL solution orale,méthadone,ADDED
104169,02552736,PMS-METHADONE HYDROCHLORIDE ORAL CONCENTRATE CHERRY FLAVORED (chlorhydrate de méthadone 10 mg par mL solution orale) PHARMASCIENCE INC,chlorhydrate de méthadone 10 mg par mL solution orale,méthadone,ADDED
104225,02553309,WEZLANA (ustékinumab 90 mg par 1 mL solution injectable stylo) AMGEN CANADA INC,ustékinumab 90 mg par 1 mL solution injectable stylo,ustékinumab,ADDED
104226,02553317,"WEZLANA (ustékinumab 45 mg par 0,5 mL solution injectable stylo) AMGEN CANADA INC","ustékinumab 45 mg par 0,5 mL solution injectable stylo",ustékinumab,ADDED
NA,77700899,COSENTYX (sécukinumab 150 mg par 1 mL solution injectable seringue) NOVARTIS PHARMACEUTICALS CANADA INC,sécukinumab 150 mg par 1 mL solution injectable seringue,sécukinumab,DELETED
NA,77701170,FERINJECT (fer (carboxymaltose ferrique) 100 mg par 2 mL dispersion injectable fiole) VIFOR (INTERNATIONAL) INC.,fer (carboxymaltose ferrique) 100 mg par 2 mL dispersion injectable fiole,carboxymaltose ferrique,ADDED
NA,77701171,FERINJECT (fer (carboxymaltose ferrique) 500 mg par 10 mL dispersion injectable fiole) VIFOR (INTERNATIONAL) INC.,fer (carboxymaltose ferrique) 500 mg par 10 mL dispersion injectable fiole,carboxymaltose ferrique,ADDED
NA,77701172,FERINJECT (fer (carboxymaltose ferrique) 1000 mg par 20 mL dispersion injectable fiole) VIFOR (INTERNATIONAL) INC.,fer (carboxymaltose ferrique) 1000 mg par 20 mL dispersion injectable fiole,carboxymaltose ferrique,ADDED
