drug_code,mp_code,mp_fr_description,ntp_fr_description,tm_fr_description,changes
79122,02305666,"BENYLIN FOR CHILDREN ALL-IN-ONE COLD & FEVER NIGHTIME (acétaminophène 160 mg par 5 mL et bromhydrate de dextrométhorphane 5 mg par 5 mL et chlorhydrate de diphenhydramine 6,25 mg par 5 mL suspension orale) KENVUE CANADA INC.","acétaminophène 160 mg par 5 mL et bromhydrate de dextrométhorphane 5 mg par 5 mL et chlorhydrate de diphenhydramine 6,25 mg par 5 mL suspension orale",acétaminophène et dextrométhorphane et diphenhydramine,"mp_fr_description: ""BENYLIN FOR CHILDREN ALL-IN-ONE COLD & FEVER NIGHTIME (acétaminophène 160 mg par 5 mL et bromhydrate de dextrométhorphane 5 mg par 5 mL et chlorhydrate de diphenhydramine 6,25 mg par 5 mL suspension orale) M̲C̲N̲E̲I̲L̲ ̲C̲O̲N̲S̲U̲M̲E̲R̲ ̲H̲E̲A̲L̲T̲H̲C̲A̲R̲E̲ ̲D̲I̲V̲I̲S̲I̲O̲N̲ ̲O̲F̲ ̲J̲O̲H̲N̲S̲O̲N̲ ̲&̲ ̲J̲O̲H̲N̲S̲O̲N̲ ̲I̲N̲C̲"" -> ""BENYLIN FOR CHILDREN ALL-IN-ONE COLD & FEVER NIGHTIME (acétaminophène 160 mg par 5 mL et bromhydrate de dextrométhorphane 5 mg par 5 mL et chlorhydrate de diphenhydramine 6,25 mg par 5 mL suspension orale) K̲E̲N̲V̲U̲E̲ ̲C̲A̲N̲A̲D̲A̲ ̲I̲N̲C̲.̲"""
106117,02557886,JAMP CLINDAMYCIN CAPSULES (clindamycine (chlorhydrate de clindamycine) 300 mg capsule orale) JAMP PHARMA CORPORATION,clindamycine (chlorhydrate de clindamycine) 300 mg capsule orale,clindamycine,ADDED
88276,02397854,DULCOLAX FOR WOMEN (bisacodyl 5 mg comprimé gastrorésistant) OPELLA CANADA INC.,bisacodyl 5 mg comprimé gastrorésistant,bisacodyl,"mp_fr_description: ""DULCOLAX FOR WOMEN (bisacodyl 5 mg comprimé o̲r̲a̲l̲)̲ ̲S̲A̲N̲O̲F̲I̲ ̲C̲O̲N̲S̲U̲M̲E̲R̲ ̲H̲E̲A̲L̲T̲H̲ ̲I̲N̲C̲"" -> ""DULCOLAX FOR WOMEN (bisacodyl 5 mg comprimé g̲a̲s̲t̲r̲o̲r̲é̲s̲i̲s̲t̲a̲n̲t̲)̲ ̲O̲P̲E̲L̲L̲A̲ ̲C̲A̲N̲A̲D̲A̲ ̲I̲N̲C̲.̲""
ntp_code: ""9002344"" -> ""9001564""
ntp_fr_description: ""bisacodyl 5 mg comprimé o̲r̲a̲l̲"" -> ""bisacodyl 5 mg comprimé g̲a̲s̲t̲r̲o̲r̲é̲s̲i̲s̲t̲a̲n̲t̲"""
104476,02556049,"HEMLIBRA (émicizumab 12 mg par 0,4 mL solution injectable fiole) HOFFMANN-LA ROCHE LIMITED","émicizumab 12 mg par 0,4 mL solution injectable fiole",émicizumab,ADDED
NA,77701211,"SULFAMETHOXAZOLE AND TRIMETHOPRIM FOR INJECTION, USP (sulfaméthoxazole 400 mg par 5 mL et triméthoprime 80 mg par 5 mL solution injectable fiole) EUGIA PHARMA INC.",sulfaméthoxazole 400 mg par 5 mL et triméthoprime 80 mg par 5 mL solution injectable fiole,sulfaméthoxazole et triméthoprime,ADDED
106637,02563606,"SINEX CONGESTION MOISTURIZING (chlorhydrate d'oxymétazoline 0,05 % vaporisation nasale) PROCTER & GAMBLE INC","chlorhydrate d'oxymétazoline 0,05 % vaporisation nasale",oxymétazoline,ADDED
107141,02569140,RYBREVANT SC (amivantamab 1600 mg par 10 mL solution injectable fiole) JANSSEN INC,amivantamab 1600 mg par 10 mL solution injectable fiole,amivantamab,ADDED
107131,02569035,"PIMJETMI (pimicotinib (chlorhydrate de pimicotinib) 25 mg capsule orale) EMD SERONO, A DIVISION OF EMD INC., CANADA",pimicotinib (chlorhydrate de pimicotinib) 25 mg capsule orale,pimicotinib,ADDED
107044,02568098,ZDS-IVERMECTIN CREAM (ivermectine 1 % crème cutanée) ZYDUS LIFESCIENCES LIMITED,ivermectine 1 % crème cutanée,ivermectine,ADDED
83344,02348098,EXTRA STRENGTH TYLENOL COLD & SINUS NIGHTTIME (acétaminophène 500 mg et maléate de chlorphéniramine 2 mg et chlorhydrate de pseudoéphédrine 30 mg comprimé oral) KENVUE CANADA INC.,acétaminophène 500 mg et maléate de chlorphéniramine 2 mg et chlorhydrate de pseudoéphédrine 30 mg comprimé oral,acétaminophène et chlorphéniramine et pseudoéphédrine,"mp_fr_description: ""EXTRA STRENGTH TYLENOL COLD & SINUS NIGHTTIME (acétaminophène 500 mg et maléate de chlorphéniramine 2 mg et chlorhydrate de pseudoéphédrine 30 mg comprimé oral) M̲C̲N̲E̲I̲L̲ ̲C̲O̲N̲S̲U̲M̲E̲R̲ ̲H̲E̲A̲L̲T̲H̲C̲A̲R̲E̲ ̲D̲I̲V̲I̲S̲I̲O̲N̲ ̲O̲F̲ ̲J̲O̲H̲N̲S̲O̲N̲ ̲&̲ ̲J̲O̲H̲N̲S̲O̲N̲ ̲I̲N̲C̲"" -> ""EXTRA STRENGTH TYLENOL COLD & SINUS NIGHTTIME (acétaminophène 500 mg et maléate de chlorphéniramine 2 mg et chlorhydrate de pseudoéphédrine 30 mg comprimé oral) K̲E̲N̲V̲U̲E̲ ̲C̲A̲N̲A̲D̲A̲ ̲I̲N̲C̲.̲"""
107046,02568128,BUSPIRONE TABLETS (chlorhydrate de buspirone 10 mg comprimé oral) SANIS HEALTH INC,chlorhydrate de buspirone 10 mg comprimé oral,buspirone,ADDED
92469,02440334,JAMP RAMIPRIL (ramipril 15 mg capsule orale) JAMP PHARMA CORPORATION,ramipril 15 mg capsule orale,ramipril,"mp_fr_description: ""JAMP-̲RAMIPRIL (ramipril 15 mg capsule orale) JAMP PHARMA CORPORATION"" -> ""JAMP ̲RAMIPRIL (ramipril 15 mg capsule orale) JAMP PHARMA CORPORATION"""
106342,02560356,AURO-RIVAROXABAN (rivaroxaban 10 mg comprimé oral) AURO PHARMA INC,rivaroxaban 10 mg comprimé oral,rivaroxaban,ADDED
102142,02532387,"SUMATRIPTAN INJECTION, USP (sumatriptan (succinate de sumatriptan) 6 mg par 0,5 mL solution injectable seringue) DR REDDY'S LABORATORIES LTD","sumatriptan (succinate de sumatriptan) 6 mg par 0,5 mL solution injectable seringue",sumatriptan,ADDED
NA,77700640,"TOBRAMYCIN INJECTION, USP (tobramycine (sulfate de tobramycine) 40 mg par mL solution injectable 30 mL fiole) FRESENIUS KABI CANADA LTD",tobramycine (sulfate de tobramycine) 40 mg par mL solution injectable 30 mL fiole,tobramycine,"mp_fr_description: ""TOBRAMYCIN INJECTION (tobramycine (sulfate de tobramycine) 40 mg par mL solution injectable 30 mL fiole) FRESENIUS KABI CANADA LTD"" -> ""TOBRAMYCIN INJECTION,̲ ̲U̲S̲P̲ (tobramycine (sulfate de tobramycine) 40 mg par mL solution injectable 30 mL fiole) FRESENIUS KABI CANADA LTD"""
106070,02557363,PMS-IVERMECTIN (ivermectine 1 % crème cutanée) PHARMASCIENCE INC,ivermectine 1 % crème cutanée,ivermectine,ADDED
104154,02552590,"ALOCANE PLUS (chlorure de benzalkonium 0,13 % et chlorhydrate de lidocaïne 4 % gel cutané) QUEST PRODUCTS, LLC","chlorure de benzalkonium 0,13 % et chlorhydrate de lidocaïne 4 % gel cutané",benzalkonium et lidocaïne,ADDED
106534,02562464,APO-DASATINIB TABLETS (dasatinib (monohydrate de dasatinib) 20 mg comprimé oral) APOTEX INC,dasatinib 20 mg comprimé oral,dasatinib,ADDED
104336,02554526,DAYQUIL HOT REMEDY (acétaminophène 500 mg par sachet et bromhydrate de dextrométhorphane 20 mg par sachet poudre pour solution orale) PROCTER & GAMBLE INC,acétaminophène 500 mg par sachet et bromhydrate de dextrométhorphane 20 mg par sachet poudre pour solution orale,acétaminophène et dextrométhorphane,ADDED
83304,02347660,"EXTRA STRENGTH TYLENOL COMPLETE COLD, COUGH & FLU (acétaminophène 500 mg et bromhydrate de dextrométhorphane 15 mg et guaïfénésine 100 mg et chlorhydrate de pseudoéphédrine 30 mg comprimé oral) KENVUE CANADA INC.",acétaminophène 500 mg et bromhydrate de dextrométhorphane 15 mg et guaïfénésine 100 mg et chlorhydrate de pseudoéphédrine 30 mg comprimé oral,acétaminophène et dextrométhorphane et guaïfénésine et pseudoéphédrine,"mp_fr_description: ""EXTRA STRENGTH TYLENOL COMPLETE COLD, COUGH & FLU (acétaminophène 500 mg et bromhydrate de dextrométhorphane 15 mg et guaïfénésine 100 mg et chlorhydrate de pseudoéphédrine 30 mg comprimé oral) M̲C̲N̲E̲I̲L̲ ̲C̲O̲N̲S̲U̲M̲E̲R̲ ̲H̲E̲A̲L̲T̲H̲C̲A̲R̲E̲ ̲D̲I̲V̲I̲S̲I̲O̲N̲ ̲O̲F̲ ̲J̲O̲H̲N̲S̲O̲N̲ ̲&̲ ̲J̲O̲H̲N̲S̲O̲N̲ ̲I̲N̲C̲"" -> ""EXTRA STRENGTH TYLENOL COMPLETE COLD, COUGH & FLU (acétaminophène 500 mg et bromhydrate de dextrométhorphane 15 mg et guaïfénésine 100 mg et chlorhydrate de pseudoéphédrine 30 mg comprimé oral) K̲E̲N̲V̲U̲E̲ ̲C̲A̲N̲A̲D̲A̲ ̲I̲N̲C̲.̲"""
107142,02569159,RYBREVANT SC (amivantamab 2240 mg par 14 mL solution injectable fiole) JANSSEN INC,amivantamab 2240 mg par 14 mL solution injectable fiole,amivantamab,ADDED
92667,02442302,"QUINSAIR (lévofloxacine (hémihydrate de lévofloxacine) 240 mg par 2,4 mL solution pour inhalation par nébuliseur fiole unidose) CHIESI FARMACEUTICI S.P.A.","lévofloxacine 240 mg par 2,4 mL solution pour inhalation par nébuliseur fiole unidose",lévofloxacine,"mp_fr_description: ""QUINSAIR (lévofloxacine (hémihydrate de lévofloxacine) 240 mg par 2,4 mL solution pour inhalation par nébuliseur fiole unidose) H̲O̲R̲I̲Z̲O̲N̲ ̲T̲H̲E̲R̲A̲P̲E̲U̲T̲I̲C̲S̲ ̲I̲R̲E̲L̲A̲N̲D̲ ̲D̲A̲C̲"" -> ""QUINSAIR (lévofloxacine (hémihydrate de lévofloxacine) 240 mg par 2,4 mL solution pour inhalation par nébuliseur fiole unidose) C̲H̲I̲E̲S̲I̲ ̲F̲A̲R̲M̲A̲C̲E̲U̲T̲I̲C̲I̲ ̲S̲.̲P̲.̲A̲.̲"""
106584,02563010,"WYNZORA (bétaméthasone (dipropionate de bétaméthasone) 0,5 mg par g et calcipotriol 50 mcg par g crème cutanée) KNIGHT THERAPEUTICS INC.","bétaméthasone (dipropionate de bétaméthasone) 0,5 mg par g et calcipotriol 50 mcg par g crème cutanée",dipropionate de bétaméthasone et calcipotriol,ADDED
97384,02483394,"IPRATROPIUM BROMIDE AND SALBUTAMOL SULPHATE INHALATION SOLUTION (bromure d'ipratropium (bromure d'ipratropium monohydraté) 0,5 mg par 2,5 mL et salbutamol (sulfate de salbutamol) 2,5 mg par 2,5 mL solution pour inhalation par nébuliseur fiole unidose) JUNO PHARMA CANADA INC.","bromure d'ipratropium 0,5 mg par 2,5 mL et salbutamol (sulfate de salbutamol) 2,5 mg par 2,5 mL solution pour inhalation par nébuliseur fiole unidose",ipratropium et salbutamol,"mp_fr_description: ""IPRATROPIUM BROMIDE AND SALBUTAMOL SULPHATE INHALATION SOLUTION (bromure d'ipratropium (bromure d'ipratropium monohydraté) 0,5 mg par 2,5 mL et salbutamol (sulfate de salbutamol) 2,5 mg par 2,5 mL solution pour inhalation par nébuliseur fiole unidose) JUNO PHARMAC̲E̲U̲T̲I̲C̲A̲L̲S̲ ̲C̲O̲R̲P̲."" -> ""IPRATROPIUM BROMIDE AND SALBUTAMOL SULPHATE INHALATION SOLUTION (bromure d'ipratropium (bromure d'ipratropium monohydraté) 0,5 mg par 2,5 mL et salbutamol (sulfate de salbutamol) 2,5 mg par 2,5 mL solution pour inhalation par nébuliseur fiole unidose) JUNO PHARMA ̲C̲A̲N̲A̲D̲A̲ ̲I̲N̲C̲."""
1553,00254142,DULCOLAX (bisacodyl 5 mg comprimé gastrorésistant) OPELLA CANADA INC.,bisacodyl 5 mg comprimé gastrorésistant,bisacodyl,"mp_fr_description: ""DULCOLAX (bisacodyl 5 mg comprimé gastrorésistant) S̲A̲N̲O̲F̲I̲ ̲C̲O̲N̲S̲U̲M̲E̲R̲ ̲H̲E̲A̲L̲T̲H̲ ̲I̲N̲C̲"" -> ""DULCOLAX (bisacodyl 5 mg comprimé gastrorésistant) O̲P̲E̲L̲L̲A̲ ̲C̲A̲N̲A̲D̲A̲ ̲I̲N̲C̲.̲"""
80244,02316943,GALANTAMINE ER (galantamine (bromhydrate de galantamine) 8 mg capsule orale à libération prolongée) ESSENTIAL PHARMA SWITZERLAND GMBH,galantamine (bromhydrate de galantamine) 8 mg capsule orale à libération prolongée,galantamine,"mp_fr_description: ""P̲A̲T̲-̲GALANTAMINE ER (galantamine (bromhydrate de galantamine) 8 mg capsule orale à libération prolongée) J̲A̲N̲S̲S̲E̲N̲ ̲I̲N̲C̲"" -> ""GALANTAMINE ER (galantamine (bromhydrate de galantamine) 8 mg capsule orale à libération prolongée) E̲S̲S̲E̲N̲T̲I̲A̲L̲ ̲P̲H̲A̲R̲M̲A̲ ̲S̲W̲I̲T̲Z̲E̲R̲L̲A̲N̲D̲ ̲G̲M̲B̲H̲"""
106867,02566133,"M-ZOLMITRIPTAN (zolmitriptan 2,5 mg comprimé oral) MANTRA PHARMA INC","zolmitriptan 2,5 mg comprimé oral",zolmitriptan,ADDED
85088,02366010,HALOPERIDOL INJECTION (halopéridol 5 mg par 1 mL solution injectable fiole) JUNO PHARMA CANADA INC.,halopéridol 5 mg par 1 mL solution injectable fiole,halopéridol,"mp_fr_description: ""HALOPERIDOL INJECTION (halopéridol 5 mg par 1 mL solution injectable fiole) O̲M̲E̲G̲A̲ ̲L̲A̲B̲O̲R̲A̲T̲O̲R̲I̲E̲S̲ ̲L̲I̲M̲I̲T̲E̲D̲"" -> ""HALOPERIDOL INJECTION (halopéridol 5 mg par 1 mL solution injectable fiole) J̲U̲N̲O̲ ̲P̲H̲A̲R̲M̲A̲ ̲C̲A̲N̲A̲D̲A̲ ̲I̲N̲C̲.̲"""
107144,02569175,RYBREVANT SC (amivantamab 3520 mg par 22 mL solution injectable fiole) JANSSEN INC,amivantamab 3520 mg par 22 mL solution injectable fiole,amivantamab,ADDED
NA,77701213,"SULFAMETHOXAZOLE AND TRIMETHOPRIM FOR INJECTION, USP (sulfaméthoxazole 2400 mg par 30 mL et triméthoprime 480 mg par 30 mL solution injectable fiole) EUGIA PHARMA INC.",sulfaméthoxazole 2400 mg par 30 mL et triméthoprime 480 mg par 30 mL solution injectable fiole,sulfaméthoxazole et triméthoprime,ADDED
106343,02560364,AURO-RIVAROXABAN (rivaroxaban 15 mg comprimé oral) AURO PHARMA INC,rivaroxaban 15 mg comprimé oral,rivaroxaban,ADDED
74181,02256576,"BENYLIN EXTRA STRENGTH ALL-IN-ONE COLD, FLU & COUGH NIGHT (acétaminophène 500 mg et chlorhydrate de diphenhydramine 25 mg et chlorhydrate de pseudoéphédrine 30 mg comprimé oral) KENVUE CANADA INC.",acétaminophène 500 mg et chlorhydrate de diphenhydramine 25 mg et chlorhydrate de pseudoéphédrine 30 mg comprimé oral,acétaminophène et diphenhydramine et pseudoéphédrine,"mp_fr_description: ""BENYLIN EXTRA STRENGTH ALL-IN-ONE COLD, FLU & COUGH NIGHT (acétaminophène 500 mg et chlorhydrate de diphenhydramine 25 mg et chlorhydrate de pseudoéphédrine 30 mg comprimé oral) M̲C̲N̲E̲I̲L̲ ̲C̲O̲N̲S̲U̲M̲E̲R̲ ̲H̲E̲A̲L̲T̲H̲C̲A̲R̲E̲ ̲D̲I̲V̲I̲S̲I̲O̲N̲ ̲O̲F̲ ̲J̲O̲H̲N̲S̲O̲N̲ ̲&̲ ̲J̲O̲H̲N̲S̲O̲N̲ ̲I̲N̲C̲"" -> ""BENYLIN EXTRA STRENGTH ALL-IN-ONE COLD, FLU & COUGH NIGHT (acétaminophène 500 mg et chlorhydrate de diphenhydramine 25 mg et chlorhydrate de pseudoéphédrine 30 mg comprimé oral) K̲E̲N̲V̲U̲E̲ ̲C̲A̲N̲A̲D̲A̲ ̲I̲N̲C̲.̲"""
106536,02562480,APO-DASATINIB TABLETS (dasatinib (monohydrate de dasatinib) 70 mg comprimé oral) APOTEX INC,dasatinib 70 mg comprimé oral,dasatinib,ADDED
102946,02540789,"AURO-BROMFENAC (bromfénac (bromfénac sodique sesquihydraté) 0,07 % gouttes ophtalmiques) AURO PHARMA INC","bromfénac (bromfénac sodique) 0,07 % gouttes ophtalmiques",bromfénac,ADDED
81685,02331136,JAMP RAMIPRIL (ramipril 5 mg capsule orale) JAMP PHARMA CORPORATION,ramipril 5 mg capsule orale,ramipril,"mp_fr_description: ""JAMP-̲RAMIPRIL (ramipril 5 mg capsule orale) JAMP PHARMA CORPORATION"" -> ""JAMP ̲RAMIPRIL (ramipril 5 mg capsule orale) JAMP PHARMA CORPORATION"""
104231,02553376,PRO-SITAGLIPTIN (sitagliptine (phosphate de sitagliptine monohydraté) 25 mg comprimé oral) PRO DOC LIMITEE,sitagliptine (phosphate de sitagliptine) 25 mg comprimé oral,sitagliptine,ADDED
96937,02478595,JAMP-CHOLESTYRAMINE SUGAR-FREE (cholestyramine 4 g par sachet poudre pour suspension orale) JAMP PHARMA CORPORATION,cholestyramine 4 g par sachet poudre pour suspension orale,cholestyramine,"mp_fr_description: ""JAMP-CHOLESTYRAMINE SUGAR ̲FREE (cholestyramine 4 g par sachet poudre pour suspension orale) JAMP PHARMA CORPORATION"" -> ""JAMP-CHOLESTYRAMINE SUGAR-̲FREE (cholestyramine 4 g par sachet poudre pour suspension orale) JAMP PHARMA CORPORATION"""
76168,02276003,EXTRA STRENGTH TYLENOL SINUS DAYTIME (acétaminophène 500 mg et chlorhydrate de phényléphrine 5 mg comprimé oral) KENVUE CANADA INC.,acétaminophène 500 mg et chlorhydrate de phényléphrine 5 mg comprimé oral,acétaminophène et phényléphrine,"mp_fr_description: ""EXTRA STRENGTH TYLENOL SINUS DAYTIME (acétaminophène 500 mg et chlorhydrate de phényléphrine 5 mg comprimé oral) M̲C̲N̲E̲I̲L̲ ̲C̲O̲N̲S̲U̲M̲E̲R̲ ̲H̲E̲A̲L̲T̲H̲C̲A̲R̲E̲ ̲D̲I̲V̲I̲S̲I̲O̲N̲ ̲O̲F̲ ̲J̲O̲H̲N̲S̲O̲N̲ ̲&̲ ̲J̲O̲H̲N̲S̲O̲N̲ ̲I̲N̲C̲"" -> ""EXTRA STRENGTH TYLENOL SINUS DAYTIME (acétaminophène 500 mg et chlorhydrate de phényléphrine 5 mg comprimé oral) K̲E̲N̲V̲U̲E̲ ̲C̲A̲N̲A̲D̲A̲ ̲I̲N̲C̲.̲"""
106116,02557878,JAMP CLINDAMYCIN CAPSULES (clindamycine (chlorhydrate de clindamycine) 150 mg capsule orale) JAMP PHARMA CORPORATION,clindamycine (chlorhydrate de clindamycine) 150 mg capsule orale,clindamycine,ADDED
