drug_code,mp_code,mp_fr_description,ntp_fr_description,tm_fr_description,changes
104366,02554844,NB-PREGABALIN (prégabaline 50 mg capsule orale) NB PHARMA INC.,prégabaline 50 mg capsule orale,prégabaline,ADDED
104367,02554852,NB-PREGABALIN (prégabaline 75 mg capsule orale) NB PHARMA INC.,prégabaline 75 mg capsule orale,prégabaline,ADDED
104368,02554860,NB-PREGABALIN (prégabaline 150 mg capsule orale) NB PHARMA INC.,prégabaline 150 mg capsule orale,prégabaline,ADDED
104370,02554887,NB-PREGABALIN (prégabaline 300 mg capsule orale) NB PHARMA INC.,prégabaline 300 mg capsule orale,prégabaline,ADDED
104390,02555107,"NB-RIVAROXABAN (rivaroxaban 2,5 mg comprimé oral) NB PHARMA INC.","rivaroxaban 2,5 mg comprimé oral",rivaroxaban,ADDED
104391,02555115,NB-RIVAROXABAN (rivaroxaban 10 mg comprimé oral) NB PHARMA INC.,rivaroxaban 10 mg comprimé oral,rivaroxaban,ADDED
104392,02555123,NB-RIVAROXABAN (rivaroxaban 15 mg comprimé oral) NB PHARMA INC.,rivaroxaban 15 mg comprimé oral,rivaroxaban,ADDED
104393,02555131,NB-RIVAROXABAN (rivaroxaban 20 mg comprimé oral) NB PHARMA INC.,rivaroxaban 20 mg comprimé oral,rivaroxaban,ADDED
104423,02555492,NB-ROSUVASTATIN (rosuvastatine (rosuvastatine calcique) 5 mg comprimé oral) NB PHARMA INC.,rosuvastatine (rosuvastatine calcique) 5 mg comprimé oral,rosuvastatine,ADDED
104424,02555506,NB-ROSUVASTATIN (rosuvastatine (rosuvastatine calcique) 10 mg comprimé oral) NB PHARMA INC.,rosuvastatine (rosuvastatine calcique) 10 mg comprimé oral,rosuvastatine,ADDED
104425,02555514,NB-ROSUVASTATIN (rosuvastatine (rosuvastatine calcique) 20 mg comprimé oral) NB PHARMA INC.,rosuvastatine (rosuvastatine calcique) 20 mg comprimé oral,rosuvastatine,ADDED
104426,02555522,NB-ROSUVASTATIN (rosuvastatine (rosuvastatine calcique) 40 mg comprimé oral) NB PHARMA INC.,rosuvastatine (rosuvastatine calcique) 40 mg comprimé oral,rosuvastatine,ADDED
104491,02556219,SKYCLARYS (omavéloxolone 50 mg capsule orale) BIOGEN CANADA INC,omavéloxolone 50 mg capsule orale,omavéloxolone,ADDED
106003,02556634,REDDY-NILOTINIB (nilotinib (chlorhydrate de nilotinib monohydraté) 150 mg capsule orale) DR REDDY'S LABORATORIES LTD,nilotinib (chlorhydrate de nilotinib) 150 mg capsule orale,nilotinib,ADDED
106004,02556642,REDDY-NILOTINIB (nilotinib (chlorhydrate de nilotinib monohydraté) 200 mg capsule orale) DR REDDY'S LABORATORIES LTD,nilotinib (chlorhydrate de nilotinib) 200 mg capsule orale,nilotinib,ADDED
NA,77701180,SUGAMMADEX INJECTION (sugammadex (sugammadex sodique) 200 mg par 2 mL solution injectable fiole) SANDOZ CANADA INCORPORATED,sugammadex (sugammadex sodique) 200 mg par 2 mL solution injectable fiole,sugammadex,ADDED
NA,77701181,SUGAMMADEX INJECTION (sugammadex (sugammadex sodique) 500 mg par 5 mL solution injectable fiole) SANDOZ CANADA INCORPORATED,sugammadex (sugammadex sodique) 500 mg par 5 mL solution injectable fiole,sugammadex,ADDED
