drug_code,pharm_form_code,pharmaceutical_form,status,drug_identification_number
"100310","141","CAPSULE (EXTENDED RELEASE)","REMOVED","02513900"
"88288","132","TABLET (ORALLY-DISINTEGRATING)","ADDED","02397927"
"8175","160","PATCH (EXTENDED RELEASE)","REMOVED","00756792"
"44014","118","POWDER FOR SUSPENSION (SUSTAINED-RELEASE","ADDED","02148730"
"79315","132","TABLET (ORALLY DISINTEGRATING)","REMOVED","02307480"
"100541","137","CAPSULE (DELAYED-RELEASE)","ADDED","02516055"
"75484","132","TABLET (ORALLY-DISINTEGRATING)","ADDED","02269465"
"90378","141","CAPSULE (EXTENDED RELEASE)","REMOVED","02419254"
"82541","132","TABLET (ORALLY DISINTEGRATING)","REMOVED","02339846"
"97371","132","TABLET (ORALLY-DISINTEGRATING)","ADDED","02483270"
"77445","141","CAPSULE (EXTENDED RELEASE)","REMOVED","02289067"
"69769","1","METERED-DOSE AEROSOL","REMOVED","02245669"
"93733","137","CAPSULE (DELAYED RELEASE)","REMOVED","02451085"
"91491","132","TABLET (ORALLY DISINTEGRATING)","REMOVED","02430452"
"95346","167","FILM (SOLUBLE)","ADDED","02465264"
"92139","137","CAPSULE (DELAYED RELEASE)","REMOVED","02437082"
"16123","141","CAPSULE (EXTENDED RELEASE)","REMOVED","02042258"
"83708","141","CAPSULE (EXTENDED RELEASE)","REMOVED","02351846"
"98046","137","CAPSULE (DELAYED RELEASE)","REMOVED","02490420"
"72576","118","POWDER FOR SUSPENSION, SUSTAINED-RELEASE","REMOVED","02248239"
"69063","137","CAPSULE (DELAYED RELEASE)","REMOVED","02245059"
"95929","181","CAPSULE (CONTROLLED RELEASE)","REMOVED","02470314"
"95344","167","FILM, SOLUBLE","REMOVED","02465248"
"101066","141","CAPSULE (EXTENDED-RELEASE)","ADDED","02521474"
"77920","137","CAPSULE (DELAYED RELEASE)","REMOVED","02293838"
"88334","141","CAPSULE (EXTENDED RELEASE)","REMOVED","02398397"
"90220","158","SPRAY (METERED-DOSE)","ADDED","02417510"
"98463","137","CAPSULE (DELAYED-RELEASE)","ADDED","02494639"
"86592","141","CAPSULE (EXTENDED-RELEASE)","ADDED","02380080"
"96301","162","AEROSOL, METERED DOSE","REMOVED","02473615"
"92355","150","TABLET (IMMEDIATE-RELEASE)","ADDED","02439174"
"78946","160","PATCH (EXTENDED-RELEASE)","ADDED","02304155"
"106090","162","AEROSOL (METERED-DOSE)","ADDED","02557592"
"78962","141","CAPSULE (EXTENDED-RELEASE)","ADDED","02304333"
"93126","141","CAPSULE (EXTENDED-RELEASE)","ADDED","02445999"
"78180","141","CAPSULE (EXTENDED RELEASE)","REMOVED","02296470"
"107231","85","TABLET","ADDED","02570130"
"99722","118","POWDER FOR SUSPENSION (SUSTAINED-RELEASE","ADDED","02507846"
"106264","141","CAPSULE (EXTENDED-RELEASE)","ADDED","02559498"
"91691","137","CAPSULE (DELAYED-RELEASE)","ADDED","02432447"
"99125","150","TABLET (IMMEDIATE RELEASE)","REMOVED","02501635"
"99907","132","TABLET (ORALLY DISINTEGRATING)","REMOVED","02509806"
"102571","141","CAPSULE (EXTENDED RELEASE)","REMOVED","02536994"
"93279","150","TABLET (IMMEDIATE RELEASE)","REMOVED","02447223"
"76279","141","CAPSULE (EXTENDED-RELEASE)","ADDED","02277131"
"103869","132","TABLET (ORALLY DISINTEGRATING)","REMOVED","02549875"
"102571","141","CAPSULE (EXTENDED-RELEASE)","ADDED","02536994"
"106996","141","CAPSULE (EXTENDED-RELEASE)","ADDED","02567555"
"94826","141","CAPSULE (EXTENDED RELEASE)","REMOVED","02460777"
"70040","141","CAPSULE (EXTENDED RELEASE)","REMOVED","02245920"
"102498","132","TABLET (ORALLY DISINTEGRATING)","REMOVED","02536188"
"90692","137","CAPSULE (DELAYED RELEASE)","REMOVED","02422212"
"93809","158","SPRAY, METERED DOSE","REMOVED","02451735"
"86893","132","TABLET (ORALLY-DISINTEGRATING)","ADDED","02383160"
"99320","118","POWDER FOR SUSPENSION (SUSTAINED-RELEASE","ADDED","02503751"
"89518","158","SPRAY (METERED-DOSE)","ADDED","02410524"
"95343","167","FILM (SOLUBLE)","ADDED","02465221"
"75942","141","CAPSULE (EXTENDED RELEASE)","REMOVED","02273969"
"78387","141","CAPSULE (EXTENDED-RELEASE)","ADDED","02298570"
"78377","118","POWDER FOR SUSPENSION (SUSTAINED-RELEASE","ADDED","02298465"
"93568","158","SPRAY (METERED-DOSE)","ADDED","02449811"
"107235","85","TABLET","ADDED","02570173"
"76414","141","CAPSULE (EXTENDED RELEASE)","REMOVED","02278553"
"66954","132","TABLET (ORALLY DISINTEGRATING)","REMOVED","02243087"
"106592","141","CAPSULE (EXTENDED RELEASE)","REMOVED","02563118"
"87180","137","CAPSULE (DELAYED-RELEASE)","ADDED","02386224"
"65137","1","METERED-DOSE AEROSOL","REMOVED","02241497"
"93277","150","TABLET (IMMEDIATE RELEASE)","REMOVED","02447207"
"82507","141","CAPSULE (EXTENDED-RELEASE)","ADDED","02339455"
"77886","150","TABLET (IMMEDIATE-RELEASE)","ADDED","02293501"
"92245","137","CAPSULE (DELAYED-RELEASE)","ADDED","02438097"
"70499","160","PATCH (EXTENDED-RELEASE)","ADDED","02246340"
"85113","137","CAPSULE (DELAYED RELEASE)","REMOVED","02366282"
"106257","141","CAPSULE (EXTENDED RELEASE)","REMOVED","02559412"
"93260","137","CAPSULE (DELAYED RELEASE)","REMOVED","02447029"
"81070","141","CAPSULE (EXTENDED RELEASE)","REMOVED","02325306"
"64453","150","TABLET (IMMEDIATE-RELEASE)","ADDED","02240862"
"88288","132","TABLET (ORALLY DISINTEGRATING)","REMOVED","02397927"
"99811","132","TABLET (ORALLY-DISINTEGRATING)","ADDED","02508761"
"88211","150","TABLET (IMMEDIATE-RELEASE)","ADDED","02397110"
"90867","132","TABLET (ORALLY DISINTEGRATING)","REMOVED","02423944"
"62794","118","POWDER FOR SUSPENSION, SUSTAINED-RELEASE","REMOVED","02239325"
"96638","150","TABLET (IMMEDIATE RELEASE)","REMOVED","02475987"
"89216","160","PATCH (EXTENDED RELEASE)","REMOVED","02407477"
"100313","141","CAPSULE (EXTENDED RELEASE)","REMOVED","02513935"
"92320","132","TABLET (ORALLY DISINTEGRATING)","REMOVED","02438828"
"96474","153","POWDER (METERED-DOSE)","ADDED","02474611"
"90746","137","CAPSULE (DELAYED RELEASE)","REMOVED","02422808"
"100584","161","CAPSULE (IMMEDIATE-RELEASE)","ADDED","02516497"
"97521","141","CAPSULE (EXTENDED RELEASE)","REMOVED","02484935"
"97523","141","CAPSULE (EXTENDED RELEASE)","REMOVED","02484951"
"100050","132","TABLET (ORALLY DISINTEGRATING)","REMOVED","02511282"
"86852","132","TABLET (ORALLY-DISINTEGRATING)","ADDED","02382709"
"73996","141","CAPSULE (EXTENDED RELEASE)","REMOVED","02254808"
"102501","132","TABLET (ORALLY DISINTEGRATING)","REMOVED","02536226"
"85576","141","CAPSULE (EXTENDED-RELEASE)","ADDED","02370638"
"18777","155","SOLUTION (EXTENDED-RELEASE)","ADDED","02171880"
"92533","141","CAPSULE (EXTENDED-RELEASE)","ADDED","02440970"
"96121","150","TABLET (IMMEDIATE-RELEASE)","ADDED","02471973"
"101247","137","CAPSULE (DELAYED-RELEASE)","ADDED","02523361"
"99515","137","CAPSULE (DELAYED RELEASE)","REMOVED","02505770"
"97243","137","CAPSULE (DELAYED-RELEASE)","ADDED","02482126"
"103001","167","FILM (SOLUBLE)","ADDED","02541378"
"95929","181","CAPSULE (CONTROLLED-RELEASE)","ADDED","02470314"
"87128","137","CAPSULE (DELAYED-RELEASE)","ADDED","02385651"
"102929","132","TABLET (ORALLY-DISINTEGRATING)","ADDED","02540606"
"104348","132","TABLET (ORALLY-DISINTEGRATING)","ADDED","02554658"
"98249","132","TABLET (ORALLY DISINTEGRATING)","REMOVED","02492482"
"94829","141","CAPSULE (EXTENDED-RELEASE)","ADDED","02460807"
"100549","141","CAPSULE (EXTENDED RELEASE)","REMOVED","02516152"
"92097","137","CAPSULE (DELAYED RELEASE)","REMOVED","02436647"
"78516","132","TABLET (ORALLY-DISINTEGRATING)","ADDED","02299801"
"97976","141","CAPSULE (EXTENDED RELEASE)","REMOVED","02489694"
"76547","132","TABLET (ORALLY-DISINTEGRATING)","ADDED","02279894"
"103856","150","TABLET (IMMEDIATE-RELEASE)","ADDED","02549743"
"95927","181","CAPSULE (CONTROLLED RELEASE)","REMOVED","02470292"
"75213","141","CAPSULE (EXTENDED RELEASE)","REMOVED","02266717"
"102955","158","SPRAY, METERED DOSE","REMOVED","02540886"
"98367","132","TABLET (ORALLY DISINTEGRATING)","REMOVED","02493675"
"14565","158","SPRAY, METERED DOSE","REMOVED","01950541"
"87767","132","TABLET (ORALLY-DISINTEGRATING)","ADDED","02392399"
"97988","137","CAPSULE (DELAYED RELEASE)","REMOVED","02489805"
"96475","153","POWDER (METERED DOSE)","REMOVED","02474638"
"60601","141","CAPSULE (EXTENDED-RELEASE)","ADDED","02237280"
"101206","141","CAPSULE (EXTENDED-RELEASE)","ADDED","02522985"
"102941","137","CAPSULE (DELAYED-RELEASE)","ADDED","02540746"
"92644","132","TABLET (ORALLY-DISINTEGRATING)","ADDED","02442086"
"87139","137","CAPSULE (DELAYED RELEASE)","REMOVED","02385775"
"85112","137","CAPSULE (DELAYED-RELEASE)","ADDED","02366274"
"8174","160","PATCH (EXTENDED-RELEASE)","ADDED","00756857"
"99191","167","FILM, SOLUBLE","REMOVED","02502348"
"98531","141","CAPSULE (EXTENDED-RELEASE)","ADDED","02495392"
"103135","164","SPRAY, BAG-ON-VALVE","REMOVED","02542838"
"83404","137","CAPSULE (DELAYED RELEASE)","REMOVED","02348691"
"84015","137","CAPSULE (DELAYED-RELEASE)","ADDED","02354969"
"43827","137","CAPSULE (DELAYED RELEASE)","REMOVED","02119579"
"86604","132","TABLET (ORALLY DISINTEGRATING)","REMOVED","02380226"
"93261","137","CAPSULE (DELAYED RELEASE)","REMOVED","02447037"
"98925","132","TABLET (ORALLY-DISINTEGRATING)","ADDED","02499517"
"77978","132","TABLET (ORALLY-DISINTEGRATING)","ADDED","02294435"
"96702","132","TABLET (ORALLY-DISINTEGRATING)","ADDED","02476088"
"91180","141","CAPSULE (EXTENDED RELEASE)","REMOVED","02427273"
"95063","132","TABLET (ORALLY-DISINTEGRATING)","ADDED","02462796"
"86742","132","TABLET (ORALLY-DISINTEGRATING)","ADDED","02381575"
"100179","137","CAPSULE (DELAYED RELEASE)","REMOVED","02512505"
"85566","141","CAPSULE (EXTENDED RELEASE)","REMOVED","02370514"
"107236","85","TABLET","ADDED","02570181"
"102568","141","CAPSULE (EXTENDED RELEASE)","REMOVED","02536951"
"106732","164","SPRAY (BAG-ON-VALVE)","ADDED","02564637"
"100547","141","CAPSULE (EXTENDED-RELEASE)","ADDED","02516136"
"99128","150","TABLET (IMMEDIATE-RELEASE)","ADDED","02501678"
"85513","132","TABLET (ORALLY-DISINTEGRATING)","ADDED","02370107"
"80625","137","CAPSULE (DELAYED-RELEASE)","ADDED","02320843"
"69769","162","AEROSOL (METERED-DOSE)","ADDED","02245669"
"87155","141","CAPSULE (EXTENDED RELEASE)","REMOVED","02385945"
"80585","161","CAPSULE (IMMEDIATE-RELEASE)","ADDED","02320436"
"14541","141","CAPSULE (EXTENDED-RELEASE)","ADDED","02019965"
"87504","132","TABLET (ORALLY-DISINTEGRATING)","ADDED","02389533"
"85815","141","CAPSULE (EXTENDED-RELEASE)","ADDED","02373025"
"80675","132","TABLET (ORALLY-DISINTEGRATING)","ADDED","02321351"
"12182","153","POWDER (METERED-DOSE)","ADDED","00851760"
"103096","132","TABLET (ORALLY-DISINTEGRATING)","ADDED","02542390"
"97646","150","TABLET (IMMEDIATE-RELEASE)","ADDED","02486237"
"92321","132","TABLET (ORALLY DISINTEGRATING)","REMOVED","02438836"
"106423","137","CAPSULE (DELAYED RELEASE)","REMOVED","02561247"
"85512","132","TABLET (ORALLY-DISINTEGRATING)","ADDED","02370093"
"81072","141","CAPSULE (EXTENDED-RELEASE)","ADDED","02325322"
"89766","150","TABLET (IMMEDIATE-RELEASE)","ADDED","02412977"
"67797","118","POWDER FOR SUSPENSION, SUSTAINED-RELEASE","REMOVED","02243856"
"102929","132","TABLET (ORALLY DISINTEGRATING)","REMOVED","02540606"
"104498","118","POWDER FOR SUSPENSION (SUSTAINED-RELEASE","ADDED","02556286"
"76284","141","CAPSULE (EXTENDED RELEASE)","REMOVED","02277190"
"104047","158","SPRAY (METERED-DOSE)","ADDED","02551756"
"97989","137","CAPSULE (DELAYED-RELEASE)","ADDED","02489813"
"97522","141","CAPSULE (EXTENDED-RELEASE)","ADDED","02484943"
"98532","141","CAPSULE (EXTENDED-RELEASE)","ADDED","02495406"
"88256","132","TABLET (ORALLY-DISINTEGRATING)","ADDED","02397625"
"101197","137","CAPSULE (DELAYED-RELEASE)","ADDED","02522888"
"94375","137","CAPSULE (DELAYED RELEASE)","REMOVED","02456761"
"85814","141","CAPSULE (EXTENDED RELEASE)","REMOVED","02373017"
"94829","141","CAPSULE (EXTENDED RELEASE)","REMOVED","02460807"
"89906","137","CAPSULE (DELAYED-RELEASE)","ADDED","02414406"
"88333","141","CAPSULE (EXTENDED RELEASE)","REMOVED","02398389"
"91311","158","SPRAY (METERED-DOSE)","ADDED","02428660"
"99224","137","CAPSULE (DELAYED RELEASE)","REMOVED","02502690"
"98689","137","CAPSULE (DELAYED RELEASE)","REMOVED","02497026"
"107198","98","SPRAY","ADDED","02569779"
"88212","150","TABLET (IMMEDIATE RELEASE)","REMOVED","02397129"
"94295","161","CAPSULE (IMMEDIATE-RELEASE)","ADDED","02456109"
"100436","132","TABLET (ORALLY-DISINTEGRATING)","ADDED","02514966"
"103026","186","TABLET (CHEWABLE EXTENDED-RELEASE)","ADDED","02541629"
"100437","132","TABLET (ORALLY-DISINTEGRATING)","ADDED","02514974"
"85113","137","CAPSULE (DELAYED-RELEASE)","ADDED","02366282"
"88210","150","TABLET (IMMEDIATE RELEASE)","REMOVED","02397102"
"90982","141","CAPSULE (EXTENDED-RELEASE)","ADDED","02425165"
"98690","137","CAPSULE (DELAYED-RELEASE)","ADDED","02497034"
"98046","137","CAPSULE (DELAYED-RELEASE)","ADDED","02490420"
"95358","141","CAPSULE (EXTENDED RELEASE)","REMOVED","02465396"
"85255","132","TABLET (ORALLY-DISINTEGRATING)","ADDED","02367696"
"96217","132","TABLET (ORALLY-DISINTEGRATING)","ADDED","02472848"
"88955","132","TABLET (ORALLY DISINTEGRATING)","REMOVED","02404745"
"107245","85","TABLET","ADDED","02570297"
"94374","137","CAPSULE (DELAYED RELEASE)","REMOVED","02456753"
"107232","85","TABLET","ADDED","02570149"
"106425","137","CAPSULE (DELAYED-RELEASE)","ADDED","02561263"
"94435","141","CAPSULE (EXTENDED RELEASE)","REMOVED","02457288"
"100305","132","TABLET (ORALLY-DISINTEGRATING)","ADDED","02513854"
"98637","137","CAPSULE (DELAYED RELEASE)","REMOVED","02496518"
"60601","141","CAPSULE (EXTENDED RELEASE)","REMOVED","02237280"
"88837","158","SPRAY (METERED-DOSE)","ADDED","02403587"
"104502","132","TABLET (ORALLY-DISINTEGRATING)","ADDED","02556324"
"100192","172","CAPSULE (IMMEDIATE- AND DELAYED-RELEASE)","ADDED","02512645"
"91551","132","TABLET (ORALLY DISINTEGRATING)","REMOVED","02431076"
"84558","132","TABLET (ORALLY-DISINTEGRATING)","ADDED","02360616"
"91389","137","CAPSULE (DELAYED RELEASE)","REMOVED","02429446"
"15572","160","PATCH (EXTENDED-RELEASE)","ADDED","02046156"
"94755","141","CAPSULE (EXTENDED RELEASE)","REMOVED","02460262"
"99322","118","POWDER FOR SUSPENSION (SUSTAINED-RELEASE","ADDED","02503786"
"100179","137","CAPSULE (DELAYED-RELEASE)","ADDED","02512505"
"87756","141","CAPSULE (EXTENDED RELEASE)","REMOVED","02392283"
"98462","137","CAPSULE (DELAYED RELEASE)","REMOVED","02494620"
"96466","161","CAPSULE (IMMEDIATE RELEASE)","REMOVED","02474506"
"87563","150","TABLET (IMMEDIATE-RELEASE)","ADDED","02390175"
"92533","141","CAPSULE (EXTENDED RELEASE)","REMOVED","02440970"
"93037","148","GRANULES FOR SUSPENSION, DELAYED RELEASE","REMOVED","02445158"
"95062","132","TABLET (ORALLY DISINTEGRATING)","REMOVED","02462788"
"97372","132","TABLET (ORALLY DISINTEGRATING)","REMOVED","02483289"
"106751","141","CAPSULE (EXTENDED-RELEASE)","ADDED","02564858"
"89769","150","TABLET (IMMEDIATE-RELEASE)","ADDED","02413000"
"97976","141","CAPSULE (EXTENDED-RELEASE)","ADDED","02489694"
"82911","132","TABLET (ORALLY DISINTEGRATING)","REMOVED","02343673"
"90817","132","TABLET (ORALLY DISINTEGRATING)","REMOVED","02423456"
"90480","137","CAPSULE (DELAYED RELEASE)","REMOVED","02420201"
"87155","141","CAPSULE (EXTENDED-RELEASE)","ADDED","02385945"
"79307","132","TABLET (ORALLY-DISINTEGRATING)","ADDED","02307391"
"81619","150","TABLET (IMMEDIATE-RELEASE)","ADDED","02330466"
"100540","137","CAPSULE (DELAYED-RELEASE)","ADDED","02516047"
"92365","141","CAPSULE (EXTENDED-RELEASE)","ADDED","02439263"
"94795","158","SPRAY, METERED DOSE","REMOVED","02460513"
"86411","150","TABLET (IMMEDIATE RELEASE)","REMOVED","02378299"
"18874","1","METERED-DOSE AEROSOL","REMOVED","02172712"
"99292","137","CAPSULE (DELAYED RELEASE)","REMOVED","02503441"
"91729","158","SPRAY, METERED DOSE","REMOVED","02432889"
"77053","132","TABLET (ORALLY-DISINTEGRATING)","ADDED","02285002"
"92336","137","CAPSULE (DELAYED RELEASE)","REMOVED","02438992"
"96753","141","CAPSULE (EXTENDED RELEASE)","REMOVED","02476681"
"84279","137","CAPSULE (DELAYED-RELEASE)","ADDED","02357690"
"95626","153","POWDER (METERED-DOSE)","ADDED","02467917"
"78181","141","CAPSULE (EXTENDED RELEASE)","REMOVED","02296489"
"79597","141","CAPSULE (EXTENDED-RELEASE)","ADDED","02310325"
"95345","167","FILM, SOLUBLE","REMOVED","02465256"
"98093","137","CAPSULE (DELAYED-RELEASE)","ADDED","02490897"
"102941","137","CAPSULE (DELAYED RELEASE)","REMOVED","02540746"
"101067","141","CAPSULE (EXTENDED-RELEASE)","ADDED","02521482"
"87338","150","TABLET (IMMEDIATE RELEASE)","REMOVED","02387808"
"94984","137","CAPSULE (DELAYED-RELEASE)","ADDED","02462109"
"78943","160","PATCH (EXTENDED RELEASE)","REMOVED","02304120"
"95347","167","FILM, SOLUBLE","REMOVED","02465272"
"1649","161","CAPSULE (IMMEDIATE-RELEASE)","ADDED","00263818"
"100301","137","CAPSULE (DELAYED-RELEASE)","ADDED","02513803"
"85396","137","CAPSULE (DELAYED-RELEASE)","ADDED","02369001"
"77111","162","AEROSOL (METERED-DOSE)","ADDED","02285606"
"98533","141","CAPSULE (EXTENDED RELEASE)","REMOVED","02495414"
"96751","141","CAPSULE (EXTENDED RELEASE)","REMOVED","02476665"
"78180","141","CAPSULE (EXTENDED-RELEASE)","ADDED","02296470"
"50798","141","CAPSULE (EXTENDED RELEASE)","REMOVED","02231474"
"92052","132","TABLET (ORALLY-DISINTEGRATING)","ADDED","02436183"
"90377","141","CAPSULE (EXTENDED-RELEASE)","ADDED","02419246"
"102572","141","CAPSULE (EXTENDED RELEASE)","REMOVED","02537001"
"78943","160","PATCH (EXTENDED-RELEASE)","ADDED","02304120"
"87871","132","TABLET (ORALLY-DISINTEGRATING)","ADDED","02393492"
"63320","118","POWDER FOR SUSPENSION (SUSTAINED-RELEASE","ADDED","02239833"
"97520","141","CAPSULE (EXTENDED RELEASE)","REMOVED","02484927"
"89690","118","POWDER FOR SUSPENSION (SUSTAINED-RELEASE","ADDED","02412322"
"104350","132","TABLET (ORALLY-DISINTEGRATING)","ADDED","02554674"
"102574","141","CAPSULE (EXTENDED RELEASE)","REMOVED","02537036"
"64453","150","TABLET (IMMEDIATE RELEASE)","REMOVED","02240862"
"79305","132","TABLET (ORALLY DISINTEGRATING)","REMOVED","02307375"
"71950","1","METERED-DOSE AEROSOL","REMOVED","02247686"
"102570","141","CAPSULE (EXTENDED RELEASE)","REMOVED","02536986"
"97520","141","CAPSULE (EXTENDED-RELEASE)","ADDED","02484927"
"106592","141","CAPSULE (EXTENDED-RELEASE)","ADDED","02563118"
"104047","158","SPRAY, METERED DOSE","REMOVED","02551756"
"92323","132","TABLET (ORALLY-DISINTEGRATING)","ADDED","02438852"
"106422","137","CAPSULE (DELAYED RELEASE)","REMOVED","02561239"
"101764","162","AEROSOL, METERED DOSE","REMOVED","02528428"
"100588","141","CAPSULE (EXTENDED-RELEASE)","ADDED","02516535"
"91389","137","CAPSULE (DELAYED-RELEASE)","ADDED","02429446"
"73999","141","CAPSULE (EXTENDED-RELEASE)","ADDED","02254832"
"92877","141","CAPSULE (EXTENDED RELEASE)","REMOVED","02443988"
"65701","162","AEROSOL (METERED-DOSE)","ADDED","02242030"
"3891","137","CAPSULE (DELAYED RELEASE)","REMOVED","00502790"
"90447","1","METERED-DOSE AEROSOL","REMOVED","02419858"
"78961","141","CAPSULE (EXTENDED RELEASE)","REMOVED","02304325"
"95328","132","TABLET (ORALLY-DISINTEGRATING)","ADDED","02465094"
"77714","132","TABLET (ORALLY DISINTEGRATING)","REMOVED","02291789"
"103512","141","CAPSULE (EXTENDED-RELEASE)","ADDED","02546434"
"89916","132","TABLET (ORALLY-DISINTEGRATING)","ADDED","02414538"
"78944","160","PATCH (EXTENDED RELEASE)","REMOVED","02304139"
"77886","150","TABLET (IMMEDIATE RELEASE)","REMOVED","02293501"
"88124","132","TABLET (ORALLY-DISINTEGRATING)","ADDED","02396181"
"67246","141","CAPSULE (EXTENDED RELEASE)","REMOVED","02243341"
"83807","132","TABLET (ORALLY DISINTEGRATING)","REMOVED","02352834"
"91677","137","CAPSULE (DELAYED RELEASE)","REMOVED","02432331"
"93126","141","CAPSULE (EXTENDED RELEASE)","REMOVED","02445999"
"100588","141","CAPSULE (EXTENDED RELEASE)","REMOVED","02516535"
"76549","132","TABLET (ORALLY-DISINTEGRATING)","ADDED","02279916"
"101516","155","SOLUTION (EXTENDED-RELEASE)","ADDED","02526034"
"92113","137","CAPSULE (DELAYED RELEASE)","REMOVED","02436825"
"93832","137","CAPSULE (DELAYED-RELEASE)","ADDED","02451921"
"72897","132","TABLET (ORALLY-DISINTEGRATING)","ADDED","02248542"
"96639","150","TABLET (IMMEDIATE RELEASE)","REMOVED","02475995"
"100840","158","SPRAY, METERED DOSE","REMOVED","02519127"
"46618","137","CAPSULE (DELAYED-RELEASE)","ADDED","02016788"
"99721","118","POWDER FOR SUSPENSION, SUSTAINED-RELEASE","REMOVED","02507838"
"94802","158","SPRAY, METERED DOSE","REMOVED","02460599"
"81518","137","CAPSULE (DELAYED RELEASE)","REMOVED","02329433"
"90546","118","POWDER FOR SUSPENSION, SUSTAINED-RELEASE","REMOVED","02420872"
"107246","166","AEROSOL (FOAM)","ADDED","02570300"
"97522","141","CAPSULE (EXTENDED RELEASE)","REMOVED","02484943"
"98190","141","CAPSULE (EXTENDED RELEASE)","REMOVED","02491893"
"83590","167","FILM (SOLUBLE)","ADDED","02350718"
"103025","186","TABLET (CHEWABLE EXTENDED-RELEASE)","ADDED","02541610"
"79025","132","TABLET (ORALLY-DISINTEGRATING)","ADDED","02304988"
"65700","162","AEROSOL (METERED-DOSE)","ADDED","02242029"
"92322","132","TABLET (ORALLY-DISINTEGRATING)","ADDED","02438844"
"82359","132","TABLET (ORALLY DISINTEGRATING)","REMOVED","02337940"
"62794","118","POWDER FOR SUSPENSION (SUSTAINED-RELEASE","ADDED","02239325"
"94020","137","CAPSULE (DELAYED RELEASE)","REMOVED","02453649"
"60600","141","CAPSULE (EXTENDED RELEASE)","REMOVED","02237279"
"104348","132","TABLET (ORALLY DISINTEGRATING)","REMOVED","02554658"
"95983","137","CAPSULE (DELAYED-RELEASE)","ADDED","02470780"
"92758","141","CAPSULE (EXTENDED-RELEASE)","ADDED","02443023"
"80625","137","CAPSULE (DELAYED RELEASE)","REMOVED","02320843"
"42902","162","AEROSOL (METERED-DOSE)","ADDED","02188783"
"79593","141","CAPSULE (EXTENDED-RELEASE)","ADDED","02310287"
"89939","137","CAPSULE (DELAYED RELEASE)","REMOVED","02414767"
"64090","132","TABLET (ORALLY-DISINTEGRATING)","ADDED","02240519"
"95356","141","CAPSULE (EXTENDED-RELEASE)","ADDED","02465361"
"87311","132","TABLET (ORALLY-DISINTEGRATING)","ADDED","02387506"
"94800","158","SPRAY (METERED-DOSE)","ADDED","02460572"
"8386","160","PATCH (EXTENDED RELEASE)","REMOVED","00756849"
"92112","137","CAPSULE (DELAYED RELEASE)","REMOVED","02436817"
"83806","132","TABLET (ORALLY DISINTEGRATING)","REMOVED","02352826"
"98919","172","CAPSULE (IMMEDIATE AND DELAYED RELEASE)","REMOVED","02499452"
"88332","141","CAPSULE (EXTENDED RELEASE)","REMOVED","02398370"
"104421","158","SPRAY (METERED-DOSE)","ADDED","02555441"
"96254","137","CAPSULE (DELAYED RELEASE)","REMOVED","02473208"
"81019","132","TABLET (ORALLY DISINTEGRATING)","REMOVED","02324768"
"87680","132","TABLET (ORALLY DISINTEGRATING)","REMOVED","02391457"
"92098","137","CAPSULE (DELAYED-RELEASE)","ADDED","02436655"
"92742","132","TABLET (ORALLY-DISINTEGRATING)","ADDED","02442914"
"98689","137","CAPSULE (DELAYED-RELEASE)","ADDED","02497026"
"102417","132","TABLET (ORALLY-DISINTEGRATING)","ADDED","02535319"
"77644","141","CAPSULE (EXTENDED RELEASE)","REMOVED","02291045"
"81019","132","TABLET (ORALLY-DISINTEGRATING)","ADDED","02324768"
"99811","132","TABLET (ORALLY DISINTEGRATING)","REMOVED","02508761"
"101952","158","SPRAY, METERED DOSE","REMOVED","02530341"
"92480","137","CAPSULE (DELAYED RELEASE)","REMOVED","02440431"
"107228","85","TABLET","ADDED","02570106"
"93992","137","CAPSULE (DELAYED-RELEASE)","ADDED","02453371"
"92354","150","TABLET (IMMEDIATE-RELEASE)","ADDED","02439166"
"80586","161","CAPSULE (IMMEDIATE RELEASE)","REMOVED","02320444"
"78179","141","CAPSULE (EXTENDED-RELEASE)","ADDED","02296462"
"89818","132","TABLET (ORALLY-DISINTEGRATING)","ADDED","02413523"
"99716","137","CAPSULE (DELAYED-RELEASE)","ADDED","02507765"
"93127","141","CAPSULE (EXTENDED RELEASE)","REMOVED","02446006"
"106506","141","CAPSULE (EXTENDED RELEASE)","REMOVED","02562162"
"103095","132","TABLET (ORALLY DISINTEGRATING)","REMOVED","02542382"
"92364","141","CAPSULE (EXTENDED-RELEASE)","ADDED","02439255"
"94674","161","CAPSULE (IMMEDIATE RELEASE)","REMOVED","02459485"
"100548","141","CAPSULE (EXTENDED RELEASE)","REMOVED","02516144"
"107251","59","SHAMPOO","ADDED","02570351"
"100074","158","SPRAY, METERED DOSE","REMOVED","02511568"
"83988","141","CAPSULE (EXTENDED RELEASE)","REMOVED","02354713"
"74089","118","POWDER FOR SUSPENSION, SUSTAINED-RELEASE","REMOVED","02255707"
"98193","141","CAPSULE (EXTENDED RELEASE)","REMOVED","02491923"
"89213","160","PATCH (EXTENDED RELEASE)","REMOVED","02407442"
"102033","158","SPRAY (METERED-DOSE)","ADDED","02531186"
"89782","141","CAPSULE (EXTENDED-RELEASE)","ADDED","02413140"
"93139","132","TABLET (ORALLY DISINTEGRATING)","REMOVED","02446138"
"75715","141","CAPSULE (EXTENDED-RELEASE)","ADDED","02271605"
"18777","155","SOLUTION (EXTENDED RELEASE)","REMOVED","02171880"
